TOA5	ROS_WS	CR3000	4909	CR3000.Std.11	CPU:weather_station_final.CR3	30238	Table05min							
TIMESTAMP	RECORD	PPFD_Avg	AirTC_Avg	RH	WS_ms_Avg	WS_ms_Max	WindDir	NetSW_Avg	NetLW_Avg	NetRad_Avg	LWmV_Avg	LWMDry_Tot	LWMCon_Tot	LWMWet_Tot
TS	RN	mV	Deg C	%	meters/second	meters/second	degrees	W/m^2	W/m^2	W/m^2	mV	Minutes	Minutes	Minutes
		Avg	Avg	Smp	Avg	Max	Smp	Avg	Avg	Avg	Avg	Tot	Tot	Tot
13/10/2011 0:00	92305	0	14.74	78.93	1.205	1.533	42.14	-0.828	-13.15	-13.98	267.5	5	0	0
13/10/2011 0:05	92306	0	14.69	79.76	0.952	1.187	41.27	-1.139	-13.83	-14.97	268	5	0	0
13/10/2011 0:10	92307	0	14.59	80.4	1.048	1.213	36.99	-1.055	-13.99	-15.05	267.7	5	0	0
13/10/2011 0:15	92308	0	14.51	80.9	0.859	1.107	34.9	-0.998	-14.44	-15.44	267.7	5	0	0
13/10/2011 0:20	92309	0	14.46	81	1.059	1.213	34.5	-0.966	-14.64	-15.61	268.2	5	0	0
13/10/2011 0:25	92310	0	14.46	81	0.974	1.32	36.04	-0.931	-14.95	-15.88	267.6	5	0	0
13/10/2011 0:30	92311	0	14.44	81.2	1.115	1.453	36.09	-0.892	-15.31	-16.2	267.5	5	0	0
13/10/2011 0:35	92312	0	14.39	81.4	1.173	1.453	35.63	-0.945	-15.54	-16.49	267.6	5	0	0
13/10/2011 0:40	92313	0	14.33	82	1.104	1.4	34.89	-0.968	-15.68	-16.64	267.7	5	0	0
13/10/2011 0:45	92314	0	14.27	82.5	0.848	1	38.22	-1.042	-15.95	-16.99	267.7	5	0	0
13/10/2011 0:50	92315	0	14.19	83.2	1.101	1.346	43.66	-0.993	-15.9	-16.89	267.9	5	0	0
13/10/2011 0:55	92316	0	14.14	83.7	1.429	1.746	42.25	-0.899	-15.84	-16.74	267.9	5	0	0
13/10/2011 1:00	92317	0	14.08	84.2	1.304	1.4	47.55	-0.934	-15.99	-16.93	267.9	5	0	0
13/10/2011 1:05	92318	0	14.05	84.5	1.152	1.32	43.15	-0.989	-16.12	-17.11	268	5	0	0
13/10/2011 1:10	92319	0	14	84.8	0.774	0.947	42.54	-1.083	-16.23	-17.32	268.1	5	0	0
13/10/2011 1:15	92320	0	13.96	85.1	0.691	0.947	33.25	-1.098	-16.34	-17.44	268.2	5	0	0
13/10/2011 1:20	92321	0	13.94	85.3	0.697	0.974	33.16	-1.075	-16.28	-17.36	268.2	5	0	0
13/10/2011 1:25	92322	0	13.91	85.5	0.819	1	35.64	-0.984	-16.09	-17.07	268.2	5	0	0
13/10/2011 1:30	92323	0	13.89	85.4	1.061	1.24	34.35	-0.88	-15.93	-16.81	268.1	5	0	0
13/10/2011 1:35	92324	0	13.93	85.4	1.133	1.32	32.74	-0.851	-15.88	-16.73	268	5	0	0
13/10/2011 1:40	92325	-0.017	13.94	85.4	1.075	1.24	34.07	-0.916	-15.97	-16.89	268.2	5	0	0
13/10/2011 1:45	92326	-0.017	13.91	85.2	0.966	1.453	40.74	-0.915	-16.03	-16.95	268.2	5	0	0
13/10/2011 1:50	92327	-0.008	13.93	84.8	1.003	1.267	46.09	-0.881	-15.99	-16.87	268.1	5	0	0
13/10/2011 1:55	92328	-0.008	13.95	84.7	0.619	0.787	53.66	-1.042	-16.15	-17.19	268.2	5	0	0
13/10/2011 2:00	92329	0	13.91	85.2	0.707	0.84	57.28	-1.051	-16.09	-17.14	268.3	5	0	0
13/10/2011 2:05	92330	0.008	13.81	85.7	0.792	1.107	0.475	-0.89	-14.13	-15.02	268.4	5	0	0
13/10/2011 2:10	92331	-0.033	13.8	85.3	1.213	1.586	0.843	-0.551	-11.71	-12.26	268.3	5	0	0
13/10/2011 2:15	92332	-0.042	13.92	86.2	1.493	1.746	0.333	-0.577	-11.42	-12	268.3	5	0	0
13/10/2011 2:20	92333	-0.067	13.97	86.1	1.144	1.373	50.94	-0.65	-12.98	-13.63	268.4	5	0	0
13/10/2011 2:25	92334	-0.025	13.97	86	0.88	1.213	48.21	-0.85	-14.84	-15.69	268.4	5	0	0
13/10/2011 2:30	92335	-0.008	13.92	86.2	0.558	0.627	42	-1.066	-15.38	-16.45	268.6	5	0	0
13/10/2011 2:35	92336	-0.033	13.86	86.6	0.667	0.787	41.66	-1.062	-15.39	-16.45	268.7	5	0	0
13/10/2011 2:40	92337	-0.05	13.8	86.8	0.675	0.814	40.72	-0.9	-13.45	-14.35	268.7	5	0	0
13/10/2011 2:45	92338	-0.058	13.75	87	0.827	0.92	37.82	-0.789	-12.26	-13.05	268.7	5	0	0
13/10/2011 2:50	92339	-0.033	13.73	87	0.864	1.053	39.06	-0.706	-12.13	-12.83	268.7	5	0	0
13/10/2011 2:55	92340	0	13.76	87	0.625	0.894	44.64	-0.778	-12.18	-12.96	268.7	5	0	0
13/10/2011 3:00	92341	-0.033	13.78	87.2	0.726	0.974	45.56	-0.777	-11.69	-12.47	268.8	5	0	0
13/10/2011 3:05	92342	-0.017	13.79	87.3	0.619	0.867	52.08	-0.744	-11.58	-12.32	268.9	5	0	0
13/10/2011 3:10	92343	0	13.78	87.3	0.883	1.027	49.47	-0.659	-11.1	-11.76	268.8	5	0	0
13/10/2011 3:15	92344	-0.008	13.81	86.8	1.216	1.293	47.96	-0.556	-11.22	-11.77	268.7	5	0	0
13/10/2011 3:20	92345	-0.025	13.89	86.3	1.125	1.373	46.86	-0.597	-11.17	-11.77	268.6	5	0	0
13/10/2011 3:25	92346	-0.008	13.93	86	0.976	1.133	43.85	-0.73	-12.56	-13.29	268.5	5	0	0
13/10/2011 3:30	92347	-0.033	13.98	85.8	1.181	1.293	42.33	-0.856	-14.09	-14.95	268.5	5	0	0
13/10/2011 3:35	92348	-0.033	13.95	85.6	1.189	1.267	37.19	-0.86	-14.53	-15.39	268.5	5	0	0
13/10/2011 3:40	92349	-0.017	13.95	85.3	1.24	1.373	38.17	-0.833	-14.94	-15.77	268.5	5	0	0
13/10/2011 3:45	92350	-0.042	13.98	85	1.003	1.187	36.1	-0.89	-15.79	-16.68	268.5	5	0	0
13/10/2011 3:50	92351	-0.042	14.01	84.4	1.053	1.693	36.41	-0.919	-16.08	-17	268.5	5	0	0
13/10/2011 3:55	92352	-0.017	14.03	84	1.101	1.293	42.72	-0.96	-16.49	-17.45	268.6	5	0	0
13/10/2011 4:00	92353	-0.033	14.04	83.8	0.649	0.974	48.71	-1.165	-17.06	-18.23	268.7	5	0	0
13/10/2011 4:05	92354	-0.042	13.99	83.7	1.12	1.346	46.85	-1.133	-17.14	-18.27	268.9	5	0	0
13/10/2011 4:10	92355	-0.025	14	83.8	1.069	1.373	39.35	-1.128	-17.88	-19	268.7	5	0	0
13/10/2011 4:15	92356	-0.058	13.93	84.3	0.784	0.947	40.34	-1.187	-18.52	-19.71	268.7	5	0	0
13/10/2011 4:20	92357	-0.033	13.85	84.8	0.768	0.84	38.73	-1.308	-20.16	-21.46	268.8	5	0	0
13/10/2011 4:25	92358	-0.033	13.75	85.4	0.904	1.107	32.58	-1.586	-27.94	-29.53	268.9	5	0	0
13/10/2011 4:30	92359	-0.025	13.64	85.8	0.763	0.894	36.37	-2.16	-39.6	-41.76	268.9	5	0	0
13/10/2011 4:35	92360	0	13.56	85.6	0.907	1.187	34.12	-2.412	-46.33	-48.74	268.9	5	0	0
13/10/2011 4:40	92361	0	13.51	85.6	0.974	1.08	33.61	-2.667	-50.48	-53.15	269	5	0	0
13/10/2011 4:45	92362	0	13.42	85.3	1.157	1.453	43.04	-2.34	-40.38	-42.72	268.9	5	0	0
13/10/2011 4:50	92363	0.008	13.23	85.6	0.83	0.974	43.03	-1.891	-28.3	-30.2	268.8	5	0	0
13/10/2011 4:55	92364	0.033	13.11	86.2	0.926	1.08	40.43	-1.269	-21.03	-22.3	269	5	0	0
13/10/2011 5:00	92365	0.1	13.04	86.7	0.875	1.027	38.96	-1.302	-26.95	-28.25	269.2	5	0	0
13/10/2011 5:05	92366	0.267	13	87	1.051	1.187	38.49	-1.639	-34.11	-35.74	268.8	5	0	0
13/10/2011 5:10	92367	0.819	12.96	87.1	0.546	0.974	38.19	-1.673	-34.88	-36.55	268.2	5	0	0
13/10/2011 5:15	92368	2.123	12.87	87.2	0	0	39.47	-1.731	-36.84	-38.57	268	5	0	0
13/10/2011 5:20	92369	4.672	12.75	87.5	0	0	40.36	-0.901	-33.39	-34.29	268.1	5	0	0
13/10/2011 5:25	92370	8.92	12.67	87.7	0	0	37.27	0.476	-32.56	-32.08	268.1	5	0	0
13/10/2011 5:30	92371	14.89	12.68	88.3	0	0	16.88	2.675	-27.59	-24.92	268.2	5	0	0
13/10/2011 5:35	92372	21.34	12.85	88.5	0	0	25.45	4.957	-25.06	-20.1	268.7	5	0	0
13/10/2011 5:40	92373	27.3	13	88.3	0	0	36.12	8.05	-17.09	-9.04	269.5	5	0	0
13/10/2011 5:45	92374	35.57	13.08	88.2	0	0	30.93	11.5	-14.55	-3.05	269.6	5	0	0
13/10/2011 5:50	92375	40.49	13.17	88	0	0	33.33	12.44	-14.92	-2.475	269.4	5	0	0
13/10/2011 5:55	92376	49.9	13.3	87.8	0.271	0.681	41.17	14.84	-17.31	-2.469	269.4	5	0	0
13/10/2011 6:00	92377	60.49	13.42	87.6	0.135	0.601	43.73	17.75	-18.33	-0.572	269.4	5	0	0
13/10/2011 6:05	92378	78.25	13.5	87.7	0	0	39.8	22.9	-20.85	2.046	269.2	5	0	0
13/10/2011 6:10	92379	94.2	13.62	87.7	0	0	35.55	27.51	-23.48	4.036	269.1	5	0	0
13/10/2011 6:15	92380	109.1	13.73	87.4	0	0	34.85	31.9	-24.73	7.173	269	5	0	0
13/10/2011 6:20	92381	124.4	13.89	87.5	0	0	0.558	36.23	-25.71	10.52	268.9	5	0	0
13/10/2011 6:25	92382	139.4	14.03	87	0	0	36.71	40.73	-25.69	15.04	268.8	5	0	0
13/10/2011 6:30	92383	157.5	14.11	86.8	0.031	0.308	38.57	46.14	-27.59	18.55	268.6	5	0	0
13/10/2011 6:35	92384	182.8	14.19	86.1	0.678	0.84	36.48	53.96	-28.19	25.77	268.4	5	0	0
13/10/2011 6:40	92385	204.7	14.32	85.9	0.633	0.84	47.08	60.59	-29.2	31.39	268.3	5	0	0
13/10/2011 6:45	92386	234.6	14.49	85.1	0.662	0.92	29.1	69.36	-34.85	34.51	268.1	5	0	0
13/10/2011 6:50	92387	271.8	14.53	83.5	1.053	1.267	39.19	80.2	-35.33	44.88	267.8	5	0	0
13/10/2011 6:55	92388	305.7	14.8	82.8	0.971	1.187	36.28	90.8	-34.25	56.56	267.8	5	0	0
13/10/2011 7:00	92389	327.4	14.94	80.9	1.397	1.959	37.92	97.2	-33.38	63.82	267.6	5	0	0
13/10/2011 7:05	92390	313.9	15.02	80.7	1.418	1.693	35.36	93	-35.16	57.84	267.4	5	0	0
13/10/2011 7:10	92391	320.1	15.08	80.7	1.189	1.639	33.19	94.7	-35.97	58.71	267.4	5	0	0
13/10/2011 7:15	92392	315.3	15.22	80.9	1.283	1.719	35.13	93.2	-33.21	59.95	267.4	5	0	0
13/10/2011 7:20	92393	324.4	15.37	79.25	0.968	1.32	33.94	95.9	-32.55	63.37	267.4	5	0	0
13/10/2011 7:25	92394	350.9	15.32	78.55	1.456	1.906	27.63	103.4	-32.22	71.18	267.3	5	0	0
13/10/2011 7:30	92395	361.8	15.42	78.47	1.37	1.773	33.58	106.7	-32.8	73.95	267.2	5	0	0
13/10/2011 7:35	92396	375.8	15.54	77.48	1.432	1.826	28.26	111.5	-33.83	77.69	267.2	5	0	0
13/10/2011 7:40	92397	401.7	15.69	77.95	1.28	1.693	44	119.3	-34.83	84.5	267.2	5	0	0
13/10/2011 7:45	92398	391	15.79	76.75	1.306	1.773	28.43	115.6	-33.81	81.8	267.1	5	0	0
13/10/2011 7:50	92399	399.6	15.87	76.33	1.259	1.906	32.44	118	-33.59	84.4	267.1	5	0	0
13/10/2011 7:55	92400	404	15.83	75.08	1.437	1.879	18.13	119	-33.29	85.7	267	5	0	0
13/10/2011 8:00	92401	416.2	15.91	73.9	0.936	1.373	26.67	122.6	-34.4	88.2	267	5	0	0
13/10/2011 8:05	92402	389.5	16.08	74.97	0.737	1.32	33.39	114.2	-34.05	80.1	267	5	0	0
13/10/2011 8:10	92403	393.6	16.23	73.92	0.838	1.027	17.61	115.6	-34.11	81.5	266.8	5	0	0
13/10/2011 8:15	92404	459.5	16.23	72.6	0.731	1.213	31.93	134.4	-30.53	103.8	266.8	5	0	0
13/10/2011 8:20	92405	480.9	16.32	71.95	1.027	1.373	27.48	142.1	-35.96	106.1	266.8	5	0	0
13/10/2011 8:25	92406	490.8	16.3	73.16	1.075	1.613	26.04	145.1	-37.29	107.9	266.7	5	0	0
13/10/2011 8:30	92407	519.1	16.3	72.63	1.045	1.666	45.94	153.2	-37.54	115.7	266.7	5	0	0
13/10/2011 8:35	92408	518.8	16.47	71.32	0.766	1.48	3.633	152.4	-38.12	114.3	266.6	5	0	0
13/10/2011 8:40	92409	526.7	16.68	70.85	0.511	0.734	2.398	153.9	-38.11	115.7	266.5	5	0	0
13/10/2011 8:45	92410	542.9	16.74	70.71	0.686	0.894	3.384	159.5	-39.39	120.1	266.5	5	0	0
13/10/2011 8:50	92411	558.7	16.77	69.62	0.73	1.053	34.83	164.9	-39.71	125.2	266.4	5	0	0
13/10/2011 8:55	92412	606.5	16.88	69.38	0.8	1.293	57.31	180.4	-41.33	139.1	266.4	5	0	0
13/10/2011 9:00	92413	651.9	16.99	69.05	0.827	1.213	45.33	193.4	-42.43	151	266.3	5	0	0
13/10/2011 9:05	92414	684.8	17.1	68.76	1.088	1.32	29.94	204.6	-44.31	160.3	266.1	5	0	0
13/10/2011 9:10	92415	738.2	17.11	67.8	1.024	1.586	16.75	216.9	-44.61	172.3	266	5	0	0
13/10/2011 9:15	92416	749.2	17.14	68.33	0.811	1.639	0.285	224.3	-49.54	174.7	266.2	5	0	0
13/10/2011 9:20	92417	737.9	17.37	69.47	0.755	1.08	3.609	220.7	-48.86	171.8	266.1	5	0	0
13/10/2011 9:25	92418	755.3	17.63	67.11	1.077	1.879	4.618	226.6	-48.73	177.9	265.9	5	0	0
13/10/2011 9:30	92419	840	17.46	70.3	1.152	1.613	0.677	252.3	-49.75	202.6	266	5	0	0
13/10/2011 9:35	92420	1145	17.94	66.8	0.84	1.24	6.125	347.9	-56.77	291.1	266	5	0	0
13/10/2011 9:40	92421	1340	18.19	65.45	1.418	2.332	11.48	409.2	-65.64	343.6	265.4	5	0	0
13/10/2011 9:45	92422	1410	17.9	63.98	1.746	2.279	10.32	426.6	-71.38	355.2	265.3	5	0	0
13/10/2011 9:50	92423	1440	18.37	63.23	1.197	1.56	19.02	445.9	-77.54	368.4	265.4	5	0	0
13/10/2011 9:55	92424	1080	18.16	63.2	1.653	2.252	23.02	329.2	-70.24	258.9	265	5	0	0
13/10/2011 10:00	92425	1115	18.31	63.38	0.673	1.293	0.439	337.3	-65.83	271.5	265.4	5	0	0
13/10/2011 10:05	92426	1598	19.2	60.76	0.707	1.213	53.48	492.2	-72.37	419.9	265.5	5	0	0
13/10/2011 10:10	92427	1491	19.34	61.62	1.035	1.426	5.97	455.5	-80.9	374.7	264.8	5	0	0
13/10/2011 10:15	92428	1362	19	63.36	2.289	3.477	3.572	415.7	-79.76	335.9	264.6	5	0	0
13/10/2011 10:20	92429	1448	18.6	66.39	1.445	2.412	4.617	442.5	-89	353.5	265.1	5	0	0
13/10/2011 10:25	92430	1496	18.74	63.72	2.494	3.53	10.06	457.2	-91.6	365.6	264.6	5	0	0
13/10/2011 10:30	92431	1500	18.73	63.62	1.304	2.066	49.82	456.4	-93.4	363	265.1	5	0	0
13/10/2011 10:35	92432	1445	18.98	63.8	2.044	3.024	1.97	437.3	-97.1	340.2	264.6	5	0	0
13/10/2011 10:40	92433	1563	18.98	65.07	1.698	2.465	10.78	478.9	-96.5	382.5	264.8	5	0	0
13/10/2011 10:45	92434	1562	19.31	58.22	1.2	2.838	17.79	493.1	-93.1	400	264.7	5	0	0
13/10/2011 10:50	92435	2273	19.52	63.26	2.159	2.598	11.93	725.4	-106.4	619	264.9	5	0	0
13/10/2011 10:55	92436	1908	19.98	57.51	2.422	3.53	4.166	598.5	-108.9	489.5	264.7	5	0	0
13/10/2011 11:00	92437	1671	19.74	59.3	1.658	2.598	6.171	518.6	-96.7	421.9	264.7	5	0	0
13/10/2011 11:05	92438	1146	19.24	59.8	2.361	3.557	8.37	349.3	-79.08	270.3	264.3	5	0	0
13/10/2011 11:10	92439	1707	19.37	61.19	1.759	2.199	4.711	532.3	-85	447.3	265	5	0	0
13/10/2011 11:15	92440	1118	19.81	56.96	1.117	1.799	19.46	338.6	-80.1	258.5	264.5	5	0	0
13/10/2011 11:20	92441	1501	19.78	59.92	1.607	2.865	6.657	472.7	-78.08	394.6	264.6	5	0	0
13/10/2011 11:25	92442	1081	19.53	58.9	2.201	3.104	5.494	323.9	-71.89	252	264.4	5	0	0
13/10/2011 11:30	92443	977	19.24	59.42	1.48	1.906	13.58	295.2	-63.99	231.2	264.7	5	0	0
13/10/2011 11:35	92444	1034	19.53	57.57	1.528	2.545	10.64	311.8	-63.78	248	264.8	5	0	0
13/10/2011 11:40	92445	1185	19.56	59.46	2.204	2.865	17.57	359.4	-64.49	294.9	264.7	5	0	0
13/10/2011 11:45	92446	1142	19.61	58.94	1.735	2.518	0.57	345.2	-65.96	279.3	264.9	5	0	0
13/10/2011 11:50	92447	1182	19.79	61.49	1.482	2.438	2.729	356.7	-68.66	288	264.9	5	0	0
13/10/2011 11:55	92448	1633	19.89	59.8	1.741	2.465	9.79	511	-77.07	433.9	264.7	5	0	0
13/10/2011 12:00	92449	1672	20.07	56.78	2.145	2.465	8.85	522.8	-77.62	445.1	264.7	5	0	0
13/10/2011 12:05	92450	890	19.99	58.32	2.883	3.823	12.03	272.2	-68.62	203.6	264.4	5	0	0
13/10/2011 12:10	92451	587.6	19.35	59.33	2.774	3.237	9.7	172.9	-52.15	120.8	264.6	5	0	0
13/10/2011 12:15	92452	571	19.17	58.49	2.577	3.024	13.58	168.5	-46.29	122.2	264.8	5	0	0
13/10/2011 12:20	92453	671.1	19.32	57.52	2.388	3.424	11.82	199.3	-45.67	153.6	264.9	5	0	0
13/10/2011 12:25	92454	778.6	19.3	56.99	1.855	2.518	15.57	232.7	-47.45	185.3	264.9	5	0	0
13/10/2011 12:30	92455	935	19.38	56.23	2.273	2.971	16.92	279.5	-50.18	229.3	264.8	5	0	0
13/10/2011 12:35	92456	1188	19.66	57.69	2.287	2.838	11.9	361.7	-58.66	303.1	264.8	5	0	0
13/10/2011 12:40	92457	1218	19.75	56.75	2.063	3.104	5.768	367.4	-61.22	306.2	264.8	5	0	0
13/10/2011 12:45	92458	1356	19.86	57.47	1.906	2.598	12.98	413.3	-70.08	343.2	264.8	5	0	0
13/10/2011 12:50	92459	1237	20.11	53.23	2.635	3.131	11.57	376.8	-72.44	304.3	264.6	5	0	0
13/10/2011 12:55	92460	1231	20.02	52.54	2.012	2.651	17.89	375.6	-73.9	301.7	264.8	5	0	0
13/10/2011 13:00	92461	1340	20.11	54.66	2.271	3.184	12.72	410.2	-78.24	332	264.7	5	0	0
13/10/2011 13:05	92462	1398	20.41	54.65	1.858	2.625	10.24	429.4	-81.6	347.9	264.8	5	0	0
13/10/2011 13:10	92463	1135	20.25	56.95	1.964	2.705	9.96	345.7	-76.6	269.1	264.7	5	0	0
13/10/2011 13:15	92464	1417	20.39	54.22	2.398	3.584	14.15	435.9	-83.4	352.6	264.6	5	0	0
13/10/2011 13:20	92465	1103	20.04	57.05	2.031	2.731	27.69	336.2	-78.76	257.4	264.6	5	0	0
13/10/2011 13:25	92466	1072	20.2	54.91	2.417	3.823	5.993	327.1	-72.24	254.8	264.7	5	0	0
13/10/2011 13:30	92467	1232	20.18	53.29	3.107	4.356	9.74	379.1	-70.47	308.6	264.7	5	0	0
13/10/2011 13:35	92468	1326	20.2	54.36	1.743	2.971	7.299	410.1	-76.15	334	264.9	5	0	0
13/10/2011 13:40	92469	755.7	20.45	57.72	1.922	2.811	9.11	226.1	-62.98	163.1	264.6	5	0	0
13/10/2011 13:45	92470	617.4	20.13	57.64	2.699	3.424	4.071	184.2	-48.01	136.2	264.7	5	0	0
13/10/2011 13:50	92471	545	19.85	57.31	2.457	2.865	11.67	163	-46.03	116.9	264.7	5	0	0
13/10/2011 13:55	92472	445	19.85	57.79	2.295	3.211	14.43	133.1	-41.95	91.2	264.8	5	0	0
13/10/2011 14:00	92473	497.8	19.68	56.36	2.681	4.063	11.83	149.2	-38.46	110.8	264.8	5	0	0
13/10/2011 14:05	92474	578.9	19.77	56.25	2.241	2.651	15.93	175.9	-41.07	134.8	264.8	5	0	0
13/10/2011 14:10	92475	1032	19.85	55.9	2.737	3.078	12.71	323.9	-49.8	274.1	264.9	5	0	0
13/10/2011 14:15	92476	1708	20.51	53.48	2.739	3.584	12.97	547.7	-79.69	468	264.9	5	0	0
13/10/2011 14:20	92477	1602	20.9	56.28	2.763	3.557	8.92	504.2	-103	401.1	264.8	5	0	0
13/10/2011 14:25	92478	1408	21.05	51.15	2.513	3.424	10.24	438.5	-111.3	327.3	264.8	5	0	0
13/10/2011 14:30	92479	1572	20.83	51.4	2.478	2.891	7.762	496.9	-113.2	383.8	264.8	5	0	0
13/10/2011 14:35	92480	1458	21.19	54.58	1.959	2.785	10.36	458.3	-114.7	343.6	264.9	5	0	0
13/10/2011 14:40	92481	1171	20.94	52.45	3.104	4.249	7.631	365.1	-106.4	258.6	264.8	5	0	0
13/10/2011 14:45	92482	769.5	20.56	54.4	2.881	3.983	17.49	229.9	-97.2	132.6	264.8	5	0	0
13/10/2011 14:50	92483	1345	20.78	50.83	2.404	3.184	11.07	428.8	-95.7	333.1	265	5	0	0
13/10/2011 14:55	92484	691.3	20.88	50.68	2.681	2.865	17.84	211.5	-87.1	124.3	264.8	5	0	0
13/10/2011 15:00	92485	397.9	20.36	53.83	2.223	2.998	12.27	113	-68.55	44.5	264.8	5	0	0
13/10/2011 15:05	92486	615.6	20.21	54.78	2.532	3.397	11.97	182.9	-61.67	121.2	264.9	5	0	0
13/10/2011 15:10	92487	579.9	20.33	52.38	2.468	2.918	7.643	173.2	-51.42	121.8	264.9	5	0	0
13/10/2011 15:15	92488	577.4	20.55	51.79	2.111	2.998	6.67	171.8	-46.06	125.8	264.9	5	0	0
13/10/2011 15:20	92489	553.8	20.54	53.6	2.601	3.557	11.97	163.7	-44.78	118.9	264.9	5	0	0
13/10/2011 15:25	92490	500.5	20.43	53.11	2.244	2.944	6.183	148.2	-46.71	101.5	264.9	5	0	0
13/10/2011 15:30	92491	464.4	20.34	52.45	2.782	3.211	7.038	137.7	-44.76	92.9	264.8	5	0	0
13/10/2011 15:35	92492	439.9	20.24	54.46	2.364	3.051	6.706	130.4	-45.81	84.6	264.9	5	0	0
13/10/2011 15:40	92493	399.3	20.24	54.08	2.481	3.024	8.36	117.1	-47.82	69.29	264.9	5	0	0
13/10/2011 15:45	92494	426.1	20.03	57.5	2.992	3.823	5.994	125.5	-48.15	77.34	264.9	5	0	0
13/10/2011 15:50	92495	727.6	20.08	53.03	3.128	3.823	3.478	225	-52.12	172.8	264.9	5	0	0
13/10/2011 15:55	92496	699.3	20.29	54.52	2.849	3.45	3.893	211.2	-61.99	149.2	264.9	5	0	0
13/10/2011 16:00	92497	621.4	20.41	55.59	2.886	4.063	7.216	184	-68.22	115.8	264.9	5	0	0
13/10/2011 16:05	92498	489	20.14	56.03	3.086	3.877	8.23	141.1	-70.62	70.47	264.9	5	0	0
13/10/2011 16:10	92499	410.5	20.06	54.53	2.406	3.237	10.71	116.9	-71.33	45.53	264.9	5	0	0
13/10/2011 16:15	92500	379.3	19.97	57.41	2.047	3.211	3.537	108.9	-64.41	44.48	264.9	5	0	0
13/10/2011 16:20	92501	375.1	19.8	55.29	2.627	3.344	8.63	110.2	-49.67	60.49	264.9	5	0	0
13/10/2011 16:25	92502	312.4	19.62	58.09	2.96	3.637	9.86	90.8	-44.7	46.08	264.9	5	0	0
13/10/2011 16:30	92503	313.1	19.46	58.08	2.532	3.104	13.86	91.2	-51.79	39.44	265	5	0	0
13/10/2011 16:35	92504	353.7	19.36	57.82	2.47	3.424	11.88	105.3	-61.51	43.79	265	5	0	0
13/10/2011 16:40	92505	306.1	19.26	58.86	2.532	3.158	11.66	89.3	-67.03	22.26	265	5	0	0
13/10/2011 16:45	92506	252.6	19.13	60.26	2.558	3.69	13.7	70.12	-67.1	3.024	265.1	5	0	0
13/10/2011 16:50	92507	228.5	19.08	59.32	2.529	3.371	10.62	61.88	-69.85	-7.969	265.1	5	0	0
13/10/2011 16:55	92508	229.7	19.02	59.08	2.902	4.143	8.69	65.33	-61.24	4.097	265.1	5	0	0
13/10/2011 17:00	92509	191.6	19.02	59.79	2.931	3.504	11.16	56.61	-42.29	14.32	265.1	5	0	0
13/10/2011 17:05	92510	132.3	18.95	59.63	3.136	3.877	10.16	38.25	-31.57	6.676	265.1	5	0	0
13/10/2011 17:10	92511	105.4	18.81	59.31	2.982	3.477	10.47	29.83	-29.04	0.787	265.1	5	0	0
13/10/2011 17:15	92512	76.8	18.73	59.48	2.899	3.557	14	21.14	-22.79	-1.653	265.1	5	0	0
13/10/2011 17:20	92513	66.51	18.65	60.13	2.793	3.743	12.36	17.34	-24.39	-7.055	265.1	5	0	0
13/10/2011 17:25	92514	74.84	18.55	60.5	2.731	3.637	10.52	19.5	-35.48	-15.97	265.1	5	0	0
13/10/2011 17:30	92515	74.38	18.43	60.69	2.452	3.237	14.04	19.45	-41.48	-22.04	265.1	5	0	0
13/10/2011 17:35	92516	61.01	18.37	61.14	2.3	3.903	10.21	15.01	-46.35	-31.34	265.1	5	0	0
13/10/2011 17:40	92517	51.14	18.26	61.76	2.502	3.504	7.348	12.54	-43.42	-30.87	265.2	5	0	0
13/10/2011 17:45	92518	41.25	18.13	63.04	2.074	2.598	7.906	9.4	-41.49	-32.08	265.3	5	0	0
13/10/2011 17:50	92519	27.19	17.97	62.71	2.079	3.051	11.15	4.96	-33.8	-28.84	265.3	5	0	0
13/10/2011 17:55	92520	17.42	17.83	62.42	2.311	3.158	8.21	3.079	-25.99	-22.91	265.3	5	0	0
13/10/2011 18:00	92521	12	17.78	63.26	1.996	3.104	20.06	1.653	-24.03	-22.38	265.3	5	0	0
13/10/2011 18:05	92522	7.619	17.69	63.12	1.914	2.865	9.84	0.764	-19.72	-18.95	265.3	5	0	0
13/10/2011 18:10	92523	5.029	17.71	62.93	2.436	3.264	11.91	0.291	-19.56	-19.27	265.3	5	0	0
13/10/2011 18:15	92524	2.991	17.64	63.99	1.727	2.012	16.66	-0.325	-19.15	-19.47	265.3	5	0	0
13/10/2011 18:20	92525	1.412	17.57	63.59	1.876	2.731	13.19	-0.707	-19.81	-20.52	265.4	5	0	0
13/10/2011 18:25	92526	0.543	17.54	64.08	2.026	2.572	7.942	-0.886	-19.68	-20.56	265.4	5	0	0
13/10/2011 18:30	92527	0.142	17.43	64.12	1.922	2.279	10.21	-1.081	-19.36	-20.44	265.4	5	0	0
13/10/2011 18:35	92528	0.075	17.37	63.74	2.082	2.758	17.4	-1.043	-19.35	-20.39	265.4	5	0	0
13/10/2011 18:40	92529	0.033	17.3	64.12	1.49	2.385	16.13	-1.149	-19.68	-20.83	265.4	5	0	0
13/10/2011 18:45	92530	0.05	17.23	64.21	1.762	2.625	9.18	-1.155	-21.17	-22.32	265.4	5	0	0
