TOA5	ROS_WS	CR3000	4909	CR3000.Std.11	CPU:weather_station_final.CR3	30238	Table15min						
TIMESTAMP	RECORD	Rain_mm_Tot	ASoilTemp_Avg	PTemp_C_Avg	VW_Avg	VW_2_Avg	VW_3_Avg	HalfBR_Avg(1)	HalfBR_Avg(2)	SoilTemp_Avg(1)	SoilTemp_Avg(2)	shf_mv_Avg	shf_Avg
TS	RN	mm	Deg C	Deg C				mV/mV	mV/mV	Deg C	Deg C	mV	W/m^2
		Tot	Avg	Avg	Avg	Avg	Avg	Avg	Avg	Avg	Avg	Avg	Avg
16/10/2011 2:30	31066	0	12.96	13.51	0.157	0.144	0.207	NAN	NAN	NAN	NAN	-0.135	-2.193
16/10/2011 2:45	31067	0	12.89	13.22	0.157	0.144	0.207	NAN	NAN	NAN	NAN	-0.108	-1.754
16/10/2011 3:00	31068	0	12.22	12.99	0.157	0.144	0.207	NAN	NAN	NAN	NAN	-0.1	-1.631
16/10/2011 3:15	31069	0	12.09	12.73	0.157	0.144	0.207	NAN	NAN	NAN	NAN	-0.103	-1.68
16/10/2011 3:30	31070	0	11.56	12.48	0.157	0.144	0.207	NAN	NAN	NAN	NAN	-0.11	-1.781
16/10/2011 3:45	31071	0	11.52	12.19	0.157	0.144	0.207	NAN	NAN	NAN	NAN	-0.115	-1.867
16/10/2011 4:00	31072	0	10.86	11.93	0.157	0.144	0.207	NAN	NAN	NAN	NAN	-0.122	-1.985
16/10/2011 4:15	31073	0	10.14	11.62	0.157	0.144	0.206	NAN	NAN	NAN	NAN	-0.13	-2.103
16/10/2011 4:30	31074	0	10.82	11.25	0.157	0.144	0.206	NAN	NAN	NAN	NAN	-0.103	-1.667
16/10/2011 4:45	31075	0	10.68	11.07	0.157	0.144	0.206	NAN	NAN	NAN	NAN	-0.071	-1.16
16/10/2011 5:00	31076	0	10.23	10.94	0.156	0.144	0.206	NAN	NAN	NAN	NAN	-0.095	-1.538
16/10/2011 5:15	31077	0	10.28	10.74	0.156	0.144	0.206	NAN	NAN	NAN	NAN	-0.084	-1.371
16/10/2011 5:30	31078	0	10.64	10.59	0.156	0.144	0.206	NAN	NAN	NAN	NAN	-0.073	-1.185
16/10/2011 5:45	31079	0	11.1	10.56	0.156	0.144	0.206	NAN	NAN	NAN	NAN	-0.053	-0.859
16/10/2011 6:00	31080	0	10.78	10.62	0.156	0.144	0.206	NAN	NAN	NAN	NAN	-0.05	-0.804
16/10/2011 6:15	31081	0	11.8	10.72	0.156	0.144	0.206	NAN	NAN	NAN	NAN	-0.016	-0.267
16/10/2011 6:30	31082	0	15.15	11.16	0.156	0.144	0.206	NAN	NAN	NAN	NAN	0.072	1.166
16/10/2011 6:45	31083	0	16.52	12.15	0.156	0.144	0.206	NAN	NAN	NAN	NAN	0.069	1.119
16/10/2011 7:00	31084	0	16.88	13.35	0.156	0.144	0.206	NAN	NAN	NAN	NAN	0.022	0.354
16/10/2011 7:15	31085	0	18.53	14.54	0.156	0.144	0.206	NAN	NAN	NAN	NAN	-0.013	-0.216
16/10/2011 7:30	31086	0	20.01	15.83	0.156	0.144	0.206	NAN	NAN	NAN	NAN	-0.061	-0.985
16/10/2011 7:45	31087	0	20.29	17.23	0.156	0.144	0.206	NAN	NAN	NAN	NAN	-0.092	-1.49
16/10/2011 8:00	31088	0	22.07	18.67	0.156	0.144	0.206	NAN	NAN	NAN	NAN	-0.1	-1.631
16/10/2011 8:15	31089	0	22.7	20.16	0.156	0.144	0.206	NAN	NAN	NAN	NAN	-0.118	-1.911
16/10/2011 8:30	31090	0	22.57	21.49	0.156	0.144	0.206	NAN	NAN	NAN	NAN	-0.154	-2.498
16/10/2011 8:45	31091	0	23.06	22.45	0.156	0.144	0.206	NAN	NAN	NAN	NAN	-0.162	-2.629
16/10/2011 9:00	31092	0	23.96	23.31	0.156	0.144	0.206	NAN	NAN	NAN	NAN	-0.163	-2.65
16/10/2011 9:15	31093	0	24.03	24.17	0.157	0.144	0.206	NAN	NAN	NAN	NAN	-0.173	-2.811
16/10/2011 9:30	31094	0	24.59	24.93	0.157	0.144	0.206	0.212	NAN	27.45	NAN	-0.213	-3.451
16/10/2011 9:45	31095	0	23.66	25.56	0.157	0.144	0.206	0.2	0.186	29.3	31.47	-0.222	-3.599
16/10/2011 10:00	31096	0	24.19	26.13	0.157	0.144	0.206	0.192	0.198	30.38	29.51	-0.27	-4.376
16/10/2011 10:15	31097	0	24.68	26.57	0.157	0.144	0.206	0.199	NAN	29.33	NAN	-0.302	-4.909
16/10/2011 10:30	31098	0	25.73	26.84	0.157	0.144	0.206	0.183	0.207	31.74	28.22	-0.297	-4.816
16/10/2011 10:45	31099	0	25.19	27.16	0.157	0.144	0.206	0.187	0.174	31.14	33.25	-0.304	-4.927
16/10/2011 11:00	31100	0	25.36	27.45	0.157	0.144	0.206	0.19	0.182	30.73	31.95	-0.372	-6.046
16/10/2011 11:15	31101	0	26.75	27.61	0.157	0.144	0.206	0.167	0.174	34.51	33.28	-0.4	-6.501
16/10/2011 11:30	31102	0	27.39	27.88	0.157	0.144	0.205	0.165	0.183	34.89	31.96	-0.433	-7.03
16/10/2011 11:45	31103	0	26.58	28.16	0.157	0.144	0.205	0.185	0.18	31.5	32.3	-0.442	-7.17
16/10/2011 12:00	31104	0	27.37	28.24	0.157	0.144	0.205	0.179	0.169	32.4	34.07	-0.428	-6.945
16/10/2011 12:15	31105	0	27.75	28.31	0.157	0.144	0.205	0.182	0.186	31.92	31.32	-0.436	-7.072
16/10/2011 12:30	31106	0	28	28.4	0.157	0.144	0.205	0.18	0.191	32.23	30.56	-0.401	-6.507
16/10/2011 12:45	31107	0	28.02	28.49	0.157	0.144	0.205	0.179	0.191	32.51	30.55	-0.363	-5.899
16/10/2011 13:00	31108	0	28.14	28.64	0.157	0.144	0.205	0.175	0.189	33.14	30.9	-0.358	-5.804
16/10/2011 13:15	31109	0	27.42	28.8	0.157	0.144	0.205	0.181	0.182	32.17	31.94	-0.338	-5.48
16/10/2011 13:30	31110	0	28.32	28.9	0.156	0.144	0.205	0.171	0.192	33.7	30.46	-0.319	-5.185
16/10/2011 13:45	31111	0	27.99	29.04	0.156	0.144	0.205	0.169	0.189	34.03	30.85	-0.305	-4.958
16/10/2011 14:00	31112	0	28.04	29.22	0.156	0.144	0.205	0.172	0.196	33.59	29.79	-0.299	-4.855
16/10/2011 14:15	31113	0	27.39	29.22	0.156	0.144	0.205	0.183	0.195	31.78	29.88	-0.277	-4.502
16/10/2011 14:30	31114	0	27.27	29.08	0.156	0.144	0.205	0.184	0.196	31.68	29.86	-0.247	-4.013
16/10/2011 14:45	31115	0	27.56	28.96	0.156	0.144	0.205	0.18	0.199	32.26	29.29	-0.232	-3.764
16/10/2011 15:00	31116	0	25.77	28.83	0.156	0.144	0.205	0.181	0.2	32.17	29.26	-0.247	-4.015
16/10/2011 15:15	31117	0	25.17	28.47	0.156	0.144	0.205	0.193	0.202	30.24	28.98	-0.241	-3.912
16/10/2011 15:30	31118	0	25.42	27.93	0.156	0.144	0.205	0.188	0.196	30.97	29.86	-0.172	-2.8
16/10/2011 15:45	31119	0	25.33	27.51	0.156	0.144	0.205	0.186	0.188	31.32	31.02	-0.141	-2.296
16/10/2011 16:00	31120	0	24.59	27.2	0.156	0.144	0.205	0.197	0.192	29.71	30.38	-0.148	-2.408
16/10/2011 16:15	31121	0	24.25	26.8	0.156	0.144	0.205	0.199	0.193	29.28	30.21	-0.133	-2.163
16/10/2011 16:30	31122	0	23.85	26.39	0.156	0.144	0.205	0.203	0.197	28.73	29.62	-0.118	-1.908
16/10/2011 16:45	31123	0	24.13	25.98	0.155	0.143	0.205	0.21	0.205	27.71	28.5	-0.103	-1.669
16/10/2011 17:00	31124	0	24.35	25.57	0.155	0.143	0.205	0.213	0.21	27.34	27.84	-0.092	-1.492
16/10/2011 17:15	31125	0	24	25.17	0.155	0.143	0.205	NAN	NAN	NAN	NAN	-0.09	-1.458
16/10/2011 17:30	31126	0	23.22	24.7	0.155	0.143	0.205	NAN	NAN	NAN	NAN	-0.091	-1.472
16/10/2011 17:45	31127	0	22.14	24.13	0.155	0.143	0.205	NAN	NAN	NAN	NAN	-0.086	-1.392
16/10/2011 18:00	31128	0	20.92	23.41	0.155	0.143	0.205	NAN	NAN	NAN	NAN	-0.102	-1.651
16/10/2011 18:15	31129	0	19.95	22.52	0.155	0.143	0.205	NAN	NAN	NAN	NAN	-0.124	-2.02
16/10/2011 18:30	31130	0	19.14	21.58	0.155	0.143	0.205	NAN	NAN	NAN	NAN	-0.142	-2.307
16/10/2011 18:45	31131	0	18.48	20.65	0.155	0.143	0.205	NAN	NAN	NAN	NAN	-0.153	-2.483
16/10/2011 19:00	31132	0	18.06	19.8	0.155	0.143	0.205	NAN	NAN	NAN	NAN	-0.156	-2.533
16/10/2011 19:15	31133	0	17.55	19.06	0.155	0.142	0.205	NAN	NAN	NAN	NAN	-0.147	-2.387
16/10/2011 19:30	31134	0	16.98	18.41	0.155	0.142	0.205	NAN	NAN	NAN	NAN	-0.17	-2.752
16/10/2011 19:45	31135	0	16.39	17.76	0.155	0.142	0.205	NAN	NAN	NAN	NAN	-0.201	-3.263
16/10/2011 20:00	31136	0	15.8	17.12	0.155	0.142	0.205	NAN	NAN	NAN	NAN	-0.22	-3.576
16/10/2011 20:15	31137	0	15.29	16.49	0.155	0.142	0.205	NAN	NAN	NAN	NAN	-0.231	-3.746
16/10/2011 20:30	31138	0	15.33	15.91	0.155	0.142	0.205	NAN	NAN	NAN	NAN	-0.216	-3.506
16/10/2011 20:45	31139	0	14.93	15.39	0.154	0.142	0.205	NAN	NAN	NAN	NAN	-0.23	-3.731
16/10/2011 21:00	31140	0	13.18	14.85	0.154	0.142	0.205	NAN	NAN	NAN	NAN	-0.256	-4.149
16/10/2011 21:15	31141	0	12.75	14.25	0.154	0.142	0.205	NAN	NAN	NAN	NAN	-0.256	-4.152
16/10/2011 21:30	31142	0	12.31	13.62	0.154	0.142	0.205	NAN	NAN	NAN	NAN	-0.244	-3.955
16/10/2011 21:45	31143	0	12.05	13.08	0.154	0.142	0.205	NAN	NAN	NAN	NAN	-0.211	-3.428
16/10/2011 22:00	31144	0	11.28	12.6	0.154	0.142	0.205	NAN	NAN	NAN	NAN	-0.213	-3.455
16/10/2011 22:15	31145	0	11.09	12.11	0.154	0.141	0.205	NAN	NAN	NAN	NAN	-0.221	-3.583
16/10/2011 22:30	31146	0	10.85	11.64	0.154	0.141	0.205	NAN	NAN	NAN	NAN	-0.207	-3.367
16/10/2011 22:45	31147	0	11.14	11.25	0.154	0.141	0.205	NAN	NAN	NAN	NAN	-0.191	-3.105
16/10/2011 23:00	31148	0	11.18	10.95	0.154	0.141	0.205	NAN	NAN	NAN	NAN	-0.175	-2.836
16/10/2011 23:15	31149	0	10.83	10.72	0.154	0.141	0.205	NAN	NAN	NAN	NAN	-0.185	-2.999
16/10/2011 23:30	31150	0	10.8	10.5	0.154	0.141	0.205	NAN	NAN	NAN	NAN	-0.182	-2.96
16/10/2011 23:45	31151	0	10.69	10.3	0.153	0.141	0.205	NAN	NAN	NAN	NAN	-0.177	-2.875
