"TOA5","EddyFlux","CR3000","2365","CR3000.Std.24","CPU:Cumberland_altered_20121206.OzFlux_Standard_20100928.CR3","52668","Delay_CSAT"
"TIMESTAMP","RECORD","Ux_CSAT","Uy_CSAT","Uz_CSAT","Tv_CSAT","Diag_CSAT"
"TS","RN","m/s","m/s","m/s","C","none"
"","","Smp","Smp","Smp","Smp","Smp"
"5768-12-06 15:00:23.8",35702,-6.26825,1.60225,-0.103,21.61307,37
"5768-12-06 15:00:23.9",35703,-6.10525,1.835,-0.09275001,21.70898,38
"5768-12-06 15:02:24.6",36910,-6.60725,1.38,-1.21975,20.9711,29
"5768-12-06 15:02:24.7",36911,-6.06875,1.0545,-1.07325,21.23636,30
"5768-12-06 16:00:23.6",71700,-4.427,1.416,-0.05175,20.59818,3
"5768-12-06 16:00:23.7",71701,-4.20925,1.50825,-0.0935,20.4819,4
"5768-12-06 16:02:24.2",72906,-5.58325,3.54675,-1.6595,20.28876,57
"5768-12-06 17:00:23.6",107699,-2.315,0.539,0.0715,20.2597,34
"5768-12-06 17:02:24.3",108906,-2.9515,1.332,-0.84825,19.95218,25
"5768-12-06 18:00:24.4",143705,-1.97375,0.3355,-0.29375,19.44339,8
"5768-12-06 18:00:24.5",143706,-1.809,0.35925,-0.39575,19.48605,9
"5768-12-06 19:00:24.4",179703,-0.9935001,2.3255,-0.583,18.00827,38
"5768-12-06 20:00:24.4",215702,-1.0985,2.03325,1.09825,17.55725,5
"5768-12-06 20:00:24.5",215703,-0.8660001,2.1095,0.91825,17.61002,6
"5768-12-06 21:00:23.6",251692,-1.322,0.577,-0.138,17.22906,27
"5768-12-06 21:00:23.7",251693,-1.30025,0.614,-0.09175,17.15598,28
"5768-12-06 21:02:24.3",252899,-1.451,0.19025,-0.06025,17.15427,18
"5768-12-06 21:02:24.4",252900,-1.6795,0.4175,-0.216,17.20016,19
"5768-12-06 22:00:23.6",287690,-0.8347501,0.2115,0.05475,16.87726,57
"5768-12-06 22:02:24",288894,-0.2625,-0.0755,0.0175,16.80078,45
"5768-12-06 22:02:24.1",288895,-0.24575,-0.08425,0.03875,16.86703,46
"5768-12-06 22:04:24",290094,-0.4845,-0.01225,-0.0285,16.80078,29
"5768-12-06 22:04:24.1",290095,-0.5,-0.041,-0.02375,16.81778,30
"5768-12-06 23:00:24.4",323697,-0.328,-0.07475001,-0.03725,16.81949,32
"5768-12-06 23:00:24.5",323698,-0.29325,0.01125,-0.026,16.81097,33
"5768-12-07 00:00:24.4",359696,-0.11125,0.5185,-0.0445,16.95032,63
"5768-12-07 00:00:24.5",359697,-0.1125,0.51875,-0.045,16.86703,0
"5768-12-07 01:00:23.6",395685,0.414,-0.1645,0.0515,16.76852,20
"5768-12-07 01:00:23.7",395686,0.41375,-0.164,0.05075,16.82285,21
"5768-12-07 01:02:24.4",396893,0.44475,-0.06825,-0.012,16.79568,12
"5768-12-07 01:02:24.5",396894,0.44725,-0.05775,-0.01725,16.83646,13
"5768-12-07 02:00:23.6",431683,-0.133,0.89575,0.06125,16.47806,50
"5768-12-07 02:02:24",432887,-0.172,0.7007501,-0.027,16.4798,38
"5768-12-07 02:02:24.1",432888,-0.168,0.6745,-0.02425,16.45773,39
"5768-12-07 03:00:23.6",467681,-0.20675,0.849,-0.002,16.25574,16
"5768-12-07 03:00:23.7",467682,-0.21175,0.8425,0.00475,16.19461,17
"5768-12-07 03:02:24.1",468886,-0.04025,0.7285,0.03775,16.21838,5
"5768-12-07 03:02:24.2",468887,-0.03225,0.742,0.036,16.16919,6
"5768-12-07 04:00:24.4",503687,-0.221,0.9,-0.0325,16.17761,54
"5768-12-07 04:00:24.5",503688,-0.2545,0.9135001,-0.00125,16.15048,55
"5768-12-07 05:00:24.4",539686,0.262,0.48925,0.09025001,15.91125,21
"5768-12-07 05:00:24.5",539687,0.2445,0.49075,0.085,16.00458,22
"5768-12-07 06:00:23.6",575677,0.4115,0.37825,-0.174,16.34058,44
"5768-12-07 06:00:23.7",575678,0.32575,0.43575,-0.2245,16.30835,45
"5768-12-07 06:02:24.3",576884,0.771,0.02775,-0.08125,16.31512,35
"5768-12-07 06:02:24.4",576885,0.77,-0.0475,-0.0645,16.36774,36
"5768-12-07 07:00:23.6",611675,0.458,1.5115,-0.01175,16.78381,10
"5768-12-07 07:02:24",612879,1.3825,1.03775,-0.0265,16.85007,62
"5768-12-07 07:02:24.1",612880,1.34125,1.02375,-0.0425,16.79398,63
"5768-12-07 08:00:24.4",647681,-0.4605,-0.24575,0.189,18.38971,48
"5768-12-07 08:00:24.5",647682,-0.4395,-0.205,0.15075,18.388,49
"5768-12-07 09:00:24.4",683679,-0.47825,0.321,-0.4175,18.4834,14
"5768-12-07 09:00:24.5",683680,-0.4805,0.22425,-0.4885,18.46124,15
"5768-12-07 10:00:24.4",719677,-1.52775,0.475,0.367,19.54242,44
"5768-12-07 10:00:24.5",719678,-1.4035,0.59275,0.3425,19.5697,45
"5768-12-07 11:00:23.6",755667,-2.66425,-3.2095,-0.7557501,19.62946,2
"5768-12-07 11:00:23.7",755668,-2.7615,-2.95525,-0.90425,19.61752,3
"5768-12-07 11:02:24.3",756874,-0.646,-0.40725,0.42725,20.8616,57
"5768-12-07 11:02:24.4",756875,-0.8420001,-0.09900001,0.42025,20.9454,58
"5768-12-07 12:00:23.6",791666,-1.047,-0.86125,-1.00275,22.06546,33
"5768-12-07 12:00:23.7",791667,-1.98475,-0.51925,-0.848,22.21976,34
"5768-12-07 12:02:24.3",792873,-0.96425,-1.166,-0.95025,20.82568,24
"5768-12-07 12:02:24.4",792874,-1.10375,-0.804,-0.6765,20.82568,25
"5768-12-07 13:02:25.2",828880,-0.559,-1.00375,-0.0325,22.17172,63
"5768-12-07 14:00:24.4",863671,-2.64125,-2.29275,-0.54925,21.87006,38
"5768-12-07 15:00:24.4",899670,-1.20675,-0.7912501,-1.09975,21.93344,5
"5768-12-07 15:00:24.5",899671,-0.987,-0.10175,-0.9907501,21.9129,6
"5768-12-07 16:00:24.4",935669,-3.3435,-0.77525,-1.42075,21.36472,36
"5768-12-07 17:00:23.8",971662,-2.156,-0.37325,-0.56025,20.94028,61
"5768-12-07 17:00:23.9",971663,-2.29025,0.10575,-0.4595,20.88385,62
"5768-12-07 18:00:24.4",1007666,-0.42975,-0.7097501,-0.477,20.54349,33
"5768-12-07 18:00:24.5",1007667,-0.3575,-0.58875,-0.6152501,20.65292,34
"5768-12-07 19:00:24.4",1043662,-0.64775,-0.078,-0.0115,19.9761,61
"5768-12-07 19:00:24.5",1043663,-0.6530001,0.0825,0.08925001,19.97949,62
"5768-12-07 20:00:24.4",1079660,-1.4495,-0.58075,-0.15625,19.72678,27
"5768-12-07 20:00:24.5",1079661,-0.997,-0.64175,0.08350001,19.67896,28
"5768-12-07 21:00:23.7",1115650,-0.21575,-0.17725,0.034,19.14484,49
"5768-12-07 21:02:24.1",1116854,-0.138,-0.23475,-0.09850001,19.10388,37
"5768-12-07 21:02:24.2",1116855,-0.14225,-0.244,-0.105,19.15167,38
"5768-12-07 22:00:23.9",1151650,1.25525,-0.0255,0.09450001,17.93332,17
"5768-12-07 23:00:23.6",1187645,1.15975,0.8465,0.03875,17.68488,44
"5768-12-07 23:00:23.7",1187646,1.1415,0.8200001,0.04975,17.64066,45
"5768-12-07 23:02:24.5",1188854,1.49925,1.22275,-0.16825,17.55383,37
"5768-12-07 23:02:24.6",1188855,1.51875,1.28675,-0.22875,17.54193,38
"5768-12-08 00:00:23.7",1223643,0.76525,0.646,0.053,17.10498,10
"5768-12-08 00:02:24.3",1224849,1.2785,0.98625,-0.2605,17.45352,0
"5768-12-08 00:02:24.4",1224850,1.284,1.0265,-0.18925,17.46375,1
"5768-12-08 01:00:23.6",1259639,0.901,0.785,0.128,16.57996,38
"5768-12-08 01:02:24.3",1260846,0.9367501,0.564,0.24425,16.39493,29
"5768-12-08 01:02:24.4",1260847,0.88175,0.53275,0.29925,16.33887,30
"5768-12-08 02:02:24.5",1296846,0.66325,0.8325,0.00775,16.68356,61
"5768-12-08 03:02:24.1",1332840,0.75875,0.214,-0.21825,16.41864,23
"5768-12-08 03:02:24.2",1332841,0.814,0.2075,-0.13675,16.34564,24
"5768-12-08 04:00:23.8",1367635,1.37125,-0.01325,0.1695,16.11316,2
"5768-12-08 04:02:24.1",1368838,1.045,0.1435,-0.228,16.07751,53
"5768-12-08 04:02:24.2",1368839,1.07025,0.18675,-0.22,16.06055,54
"5768-12-08 05:00:23.7",1403632,1.135,0.09,-0.00225,16.67508,31
"5768-12-08 05:00:23.8",1403633,1.1595,0.10575,-0.01125,16.81607,32
"5768-12-08 05:02:24.5",1404840,0.219,0.18225,0.12275,16.61395,23
"5768-12-08 05:02:24.6",1404841,0.21825,0.1945,0.143,16.5715,24
"5768-12-08 06:00:23.7",1439632,0.814,-0.442,0.03575,17.5607,63
"5768-12-08 06:02:24.1",1440836,0.9005001,-0.56275,-0.06425,17.48242,51
"5768-12-08 06:02:24.2",1440837,0.9055001,-0.5165,-0.05925,17.49774,52
"5768-12-08 07:00:23.6",1475630,1.49675,0.5017501,-0.34675,18.90952,29
"5768-12-08 07:00:23.7",1475631,1.42725,0.45625,-0.382,18.82257,30
"5768-12-08 07:02:24.1",1476835,0.014,-0.9965001,0.09975,19.14993,18
"5768-12-08 07:02:24.2",1476836,-0.02025,-0.97225,0.0935,19.02716,19
"5768-12-08 07:04:24.1",1478035,0.9350001,-0.369,-0.00225,19.0647,2
"5768-12-08 07:04:24.2",1478036,0.88675,-0.3975,-0.013,19.13123,3
"5768-12-08 08:00:23.6",1511629,0.2605,-1.54175,0.33125,21.50003,60
"5768-12-08 08:02:24.1",1512834,0.89125,-0.52575,-0.28525,20.70593,49
"5768-12-08 08:02:24.2",1512835,0.98225,-0.58025,-0.26375,20.69055,50
"5768-12-08 09:00:23.5",1547627,-0.89425,0.14075,-0.32225,21.53769,26
"5768-12-08 09:00:23.6",1547628,-0.9250001,0.122,-0.332,21.60278,27
"5768-12-08 09:02:24.1",1548833,0.03375,-2.575,0.501,22.17517,16
"5768-12-08 09:02:24.2",1548834,-0.02825,-2.41225,0.45125,21.82037,17
"5768-12-08 10:00:23.6",1583626,-2.3405,-1.2415,0.6755,24.31705,57
"5768-12-08 10:02:24.4",1584834,-0.9785001,-1.4515,0.406,23.6687,49
"5768-12-08 10:02:24.5",1584835,-1.0075,-1.292,0.1175,23.81995,50
"5768-12-08 11:02:24.2",1620830,-2.90075,-3.60825,-0.59925,24.12433,13
"5768-12-08 12:02:24.3",1656829,-1.197,0.503,0.761,27.2132,44
"5768-12-08 12:02:24.4",1656830,-1.10625,0.42825,0.74475,27.24084,45
"5768-12-08 13:02:24.4",1692828,0.7865,-1.3715,-0.14025,28.68817,11
"5768-12-08 13:02:24.5",1692829,0.8790001,-1.2555,-0.1905,28.59979,12
"5768-12-08 14:02:24.4",1728826,-0.8972501,1.48275,0.4295,29.46695,41
"5768-12-08 15:02:24.3",1764823,-3.13825,1.10425,-0.66975,29.57977,6
"5768-12-08 15:02:24.4",1764824,-3.25675,1.067,-0.7375,29.50513,7
"5768-12-08 16:00:24.4",1799622,-3.5755,-2.699,-0.45025,29.08871,53
"5768-12-08 16:00:24.5",1799623,-4.8655,-2.11475,-0.203,29.23792,54
"5768-12-08 17:00:24.4",1835621,-4.442,-2.12975,0.18975,27.40686,20
"5768-12-08 17:00:24.5",1835622,-3.95625,-2.19175,-0.351,27.75638,21
"5768-12-08 18:00:24",1871615,-3.19525,0.7032501,-0.20275,26.15244,46
"5768-12-08 18:02:24.9",1872824,-2.92575,0.6210001,0.192,26.33719,39
"5768-12-08 18:02:25",1872825,-3.029,0.413,0.27625,26.33197,40
"5768-12-08 19:00:24",1907613,-2.14375,-0.7035,-0.46225,25.8522,12
"5768-12-08 19:02:24.6",1908819,-1.441,0.406,0.28,25.76767,2
"5768-12-08 19:02:24.7",1908820,-1.4065,-0.1865,0.05425,25.72971,3
"5768-12-08 20:00:24.4",1943615,-0.3035,0.1485,-0.03425,24.82315,46
"5768-12-08 20:00:24.5",1943616,-0.364,0.157,-0.00075,24.7095,47
"5768-12-08 21:00:24.4",1979613,0.38225,0.89825,0.0465,24.1106,12
"5768-12-08 21:00:24.5",1979614,0.41725,0.9077501,0.02825,24.12607,13
"5768-12-08 22:00:24.4",2015611,1.161,0.4205,0.06425,23.37827,42
"5768-12-08 22:00:24.5",2015612,1.16375,0.494,0.0505,23.41782,43
"5768-12-08 23:00:24.4",2051609,0.7927501,0.174,0.042,22.68289,8
"5768-12-08 23:00:24.5",2051610,0.7590001,0.20525,0.026,22.65198,9
"5768-12-09 00:00:24",2087603,0.516,-0.0195,0.01675,21.85123,34
"5768-12-09 00:00:24.1",2087604,0.528,-0.011,0.00475,21.86319,35
"5768-12-09 00:02:24.7",2088810,0.67575,0.12225,-0.00575,22.10144,25
"5768-12-09 00:02:24.8",2088811,0.6675,0.09900001,-0.0135,22.0209,26
"5768-12-09 01:00:24.4",2123605,0.561,1.1505,0.0155,21.20728,4
"5768-12-09 01:00:24.5",2123606,0.50325,1.14675,0.01675,21.23807,5
"5768-12-09 02:00:24.4",2159602,0.55225,1.09325,0.089,20.54004,33
"5768-12-09 02:00:24.5",2159603,0.61325,1.046,-0.054,20.54349,34
"5768-12-09 03:02:24.2",2196798,1.10925,0.7877501,0.0155,20.23065,45
"5768-12-09 04:00:23.8",2231592,1.4475,0.47375,-0.175,19.26764,23
"5768-12-09 04:00:23.9",2231593,1.43425,0.40975,-0.21925,19.27792,24
"5768-12-09 04:02:24.5",2232799,0.6805,0.39875,0.0055,18.99472,14
"5768-12-09 04:02:24.6",2232800,0.77125,0.4745,0.031,19.01862,15
"5768-12-09 05:02:25.1",2268804,1.09725,-0.1045,0.13425,18.95721,51
"5768-12-09 06:00:24.4",2303595,0.284,0.135,0.0365,19.55945,26
"5768-12-09 06:00:24.5",2303596,0.30225,0.131,0.028,19.56799,27
"5768-12-09 07:00:23.8",2339588,0.083,-0.29675,0.5405,22.47354,51
"5768-12-09 07:00:23.9",2339589,0.109,-0.3345,0.50025,22.4187,52
"5768-12-09 07:02:24.5",2340795,-0.48525,-0.03075,0.2395,22.73096,42
"5768-12-09 08:02:24.2",2376790,0.0035,-0.2015,0.1685,25.10049,5
"5768-12-09 08:02:24.3",2376791,-0.03375,-0.22825,0.155,25.09015,6
"5768-12-09 09:00:23.8",2411585,-2.3855,1.567,-0.587,25.64865,48
"5768-12-09 09:00:23.9",2411586,-2.28625,1.62225,-0.5362501,25.69699,49
"5768-12-09 09:02:24.5",2412792,0.34025,2.0425,-0.123,26.68948,39
"5768-12-09 09:02:24.6",2412793,0.57925,2.00775,0.0075,26.71884,40
"5768-12-09 10:00:23.8",2447583,-0.31975,2.1635,-0.85725,27.63004,14
"5768-12-09 10:00:23.9",2447584,-0.46775,2.11525,-0.70375,27.58853,15
"5768-12-09 10:02:24.4",2448789,-0.6867501,1.48375,0.73575,28.12164,4
"5768-12-09 10:02:24.5",2448790,-0.641,1.65025,0.7672501,28.22382,5
"5768-12-09 11:00:23.8",2483582,-3.59825,0.706,1.2025,26.57376,45
"5768-12-09 11:00:23.9",2483583,-3.95075,0.5560001,0.78975,27.32385,46
"5768-12-09 11:02:24.2",2484786,-2.4055,1.97525,1.20475,26.56165,33
"5768-12-09 11:02:24.3",2484787,-2.60025,2.528,0.97075,26.63251,34
"5768-12-09 12:00:23.8",2519580,-1.3525,1.5755,1.34,24.94373,11
"5768-12-09 12:02:24.5",2520787,-3.545,3.1755,-0.4165,24.92307,2
"5768-12-09 12:02:24.6",2520788,-3.228,3.4335,-0.36725,24.80597,3
"5768-12-09 13:00:23.8",2555578,-3.20775,1.526,-0.89175,22.72751,41
"5768-12-09 13:02:24.5",2556785,-0.53675,1.2595,0.65475,22.47354,32
"5768-12-09 13:02:24.6",2556786,-0.87625,1.2995,0.5685,22.45297,33
"5768-12-09 14:00:23.8",2591576,-0.3145,1.24625,0.39725,19.28473,7
"5768-12-09 14:02:24.2",2592780,0.11475,2.698,-0.99525,19.57825,59
"5768-12-09 14:02:24.3",2592781,-0.14225,3.119,-0.8617501,19.70114,60
"5768-12-09 15:00:24.4",2627580,1.1025,2.05675,0.68275,19.73016,43
"5768-12-09 15:00:24.5",2627581,0.91575,2.25475,0.7485,19.80875,44
"5768-12-09 16:00:24.4",2663578,-2.22925,5.1105,-2.3435,19.55777,9
"5768-12-09 16:00:24.5",2663579,-1.842,4.90425,-2.42625,19.45703,10
"5768-12-09 17:00:24.4",2699576,-2.426,2.03075,-0.6440001,19.02542,39
"5768-12-09 17:00:24.5",2699577,-2.07775,2.00025,-0.7220001,18.97937,40
"5768-12-09 18:00:23.8",2735568,0.14775,4.225,0.5835,18.80893,63
"5768-12-09 18:00:23.9",2735569,1.3355,4.64125,0.91825,18.75092,0
"5768-12-09 18:02:24.2",2736772,-0.38275,1.804,1.6465,18.77991,51
"5768-12-09 18:02:24.3",2736773,-0.49775,1.86075,1.653,18.79358,52
"5768-12-09 19:00:23.8",2771566,-0.7155001,2.54425,-0.2885,18.17166,29
"5768-12-09 19:00:23.9",2771567,-0.77925,2.333,-0.37625,18.2211,30
"5768-12-09 19:02:24.5",2772773,0.94275,0.77025,1.1705,18.13419,20
"5768-12-09 19:02:24.6",2772774,0.71575,0.42025,1.2535,18.16315,21
"5768-12-09 20:00:23.8",2807564,-1.037,3.781,0.80725,17.92139,59
"5768-12-09 20:02:24.2",2808768,-1.5075,1.4375,0.2935,17.93506,47
"5768-12-09 20:02:24.3",2808769,-1.69775,1.32825,0.05375,17.92651,48
"5768-12-09 20:04:24.2",2809968,0.65825,0.2415,1.24475,17.89926,31
"5768-12-09 20:04:24.3",2809969,0.43125,0.2505,1.28225,17.91293,32
"5768-12-09 21:00:23.8",2843562,-0.7285,2.6065,0.4945,17.55383,25
"5768-12-09 21:02:24.2",2844766,0.40875,1.62,0.71025,17.57938,13
"5768-12-09 21:02:24.3",2844767,0.39475,1.2915,0.8495001,17.48413,14
"5768-12-09 22:00:23.8",2879560,0.32875,1.73225,0.66925,17.44501,55
"5768-12-09 22:02:24.6",2880768,0.40725,1.60075,0.26425,17.32086,47
"5768-12-09 23:00:23.7",2915557,0.6485,3.14825,-0.68975,17.36679,20
"5768-12-09 23:00:23.8",2915558,0.42825,2.8665,-0.6245,17.3974,21
"5768-12-09 23:02:24.3",2916763,-0.5545,1.21175,0.0885,17.20523,10
"5768-12-09 23:02:24.4",2916764,-0.577,1.0905,0.309,17.34637,11
"5768-12-10 00:00:24.4",2951562,-0.6755,2.44075,-0.94375,16.79227,57
"5768-12-10 00:00:24.5",2951563,-0.5132501,2.444,-1.08175,16.80927,58
"5768-12-10 01:00:24.4",2987559,2.70025,1.79375,-0.02575,15.52124,22
"5768-12-10 01:00:24.5",2987560,2.644,1.725,-0.20325,15.43311,23
"5768-12-10 02:00:23.7",3023551,2.4665,1.3065,-0.26925,15.73148,46
"5768-12-10 02:02:24.5",3024759,2.9055,3.7725,-0.59775,15.69928,38
"5768-12-10 02:02:24.6",3024760,3.079,3.40025,-0.25325,15.72305,39
"5768-12-10 03:00:23.8",3059551,-0.0685,1.314,0.271,14.95197,14
"5768-12-10 03:02:24.6",3060759,0.7870001,0.61775,0.14275,14.94693,6
"5768-12-10 04:00:23.8",3095550,3.638,3.15725,-0.29575,19.97784,45
"5768-12-10 04:02:24.5",3096757,1.6755,2.308,0.09025001,20.7692,36
"5768-12-10 04:02:24.6",3096758,1.937,2.26425,-0.10225,20.63751,37
"5768-12-10 05:00:23.7",3131547,0.8525,0.7090001,-0.484,19.95731,12298
"5768-12-10 05:00:23.8",3131548,0.9365001,0.64825,-0.4875,19.69095,8203
"5768-12-10 05:02:24.2",3132752,-0.99875,0.07250001,-0.05325,21.77237,4159
"5768-12-10 05:02:24.3",3132753,-0.02875,1.563,0.314,21.50348,0
"5768-12-10 05:04:24.2",3133952,0.21375,0.22025,1.2365,21.85464,47
"5768-12-10 05:04:24.3",3133953,1.073,0.3655,1.145,22.01233,48
"5768-12-10 06:00:23.7",3167545,1.255,0.2605,0.302,20.00003,40
"5768-12-10 06:02:24.2",3168750,3.24775,1.279,0.30175,19.52362,29
"5768-12-10 06:02:24.3",3168751,3.06225,0.6497501,0.18625,19.64993,30
"5768-12-10 07:00:23.6",3203542,2.37125,2.46425,0.3785,19.89584,5
"5768-12-10 07:00:23.7",3203543,2.245,2.62125,0.10425,19.88556,6
"5768-12-10 07:02:24.6",3204752,1.42025,3.167,-0.7647501,20.19138,63
"5768-12-10 07:02:24.7",3204753,1.4825,3.348,-0.9525,20.28024,0
"5768-12-10 08:00:23.6",3239540,2.24625,2.58975,-0.1205,17.59299,35
"5768-12-10 08:02:24.2",3240746,0.5545,1.098,0.09125,17.45523,25
"5768-12-10 08:02:24.3",3240747,0.47975,1.103,0.03875,17.43481,26
"5768-12-10 09:00:24.4",3275545,3.13825,3.36275,-1.608,16.07074,8
"5768-12-10 09:00:24.5",3275546,2.95925,2.7715,-1.48,16.10129,9
"5768-12-10 10:00:24.4",3311543,-0.5735,5.50025,-0.49775,16.52393,38
"5768-12-10 10:00:24.5",3311544,-0.8335,5.3535,-0.65075,16.5358,39
"5768-12-10 11:00:24.4",3347541,-0.9647501,2.434,-0.5025,17.30896,4
"5768-12-10 11:00:24.5",3347542,-0.7845001,2.45075,-0.39175,17.23758,5
"5768-12-10 12:00:23.8",3383533,-0.525,1.1735,0.938,17.73932,28
"5768-12-10 12:00:23.9",3383534,-0.6075,2.127,0.77,17.78864,29
"5768-12-10 12:02:24.5",3384740,1.14775,2.9945,-0.98975,17.64066,19
"5768-12-10 12:02:24.6",3384741,1.258,2.97825,-0.85675,17.66785,20
"5768-12-10 13:00:23.8",3419532,0.25525,2.682,-0.79875,18.07294,59
"5768-12-10 13:02:24.3",3420737,-0.7565001,1.192,0.2885,18.08484,48
"5768-12-10 13:02:24.4",3420738,-0.6295,1.12775,0.32,18.08826,49
"5768-12-10 14:00:23.8",3455530,0.3815,2.65375,-0.9245,18.17001,25
"5768-12-10 14:02:24.3",3456735,-1.8845,5.7355,-0.904,18.23981,14
"5768-12-10 14:02:24.4",3456736,-1.7,5.8625,0.034,18.26193,15
"5768-12-10 14:04:24.3",3457935,-1.4345,4.30825,-0.315,18.26874,62
"5768-12-10 14:04:24.4",3457936,-1.4615,4.15,-0.36175,18.26874,63
"5768-12-10 15:00:23.8",3491528,0.9210001,5.41425,-0.39675,18.44083,55
"5768-12-10 15:02:24.3",3492733,0.582,4.28025,-1.93875,18.32492,44
"5768-12-10 15:02:24.4",3492734,0.597,4.15825,-1.78525,18.388,45
"5768-12-10 16:00:23.7",3527526,-0.11625,5.0435,0.70575,18.39481,21
"5768-12-10 16:02:24.3",3528732,0.285,2.79,-0.6275001,18.28064,11
"5768-12-10 16:02:24.4",3528733,-0.2285,2.672,-0.8200001,18.3931,12
"5768-12-10 17:00:23.7",3563524,0.6255,1.3015,0.50125,18.2926,51
"5768-12-10 17:02:24.3",3564730,-3.042,4.5635,-1.65975,18.31131,41
"5768-12-10 17:02:24.4",3564731,-3.81325,4.08375,-1.7565,18.32837,42
"5768-12-10 18:02:24.6",3600731,0.44875,2.30425,-0.6895,18.08484,10
"5768-12-10 18:02:24.7",3600732,0.7320001,2.09425,-0.2485,18.09164,11
"5768-12-10 19:02:24.6",3636729,0.8665,2.89325,0.643,17.9299,40
"5768-12-10 19:02:24.7",3636730,0.9712501,2.83275,0.1225,17.87714,41
"5768-12-10 20:00:24",3671521,-0.822,4.54,-1.35525,17.45859,16
"5768-12-10 20:02:24.6",3672727,-0.458,2.082,0.7945001,17.66278,6
"5768-12-10 20:02:24.7",3672728,-0.57725,1.93025,0.64375,17.66614,7
"5768-12-10 21:00:23.9",3707518,-0.899,4.17625,-0.3435,17.47226,45
"5768-12-10 21:02:24.6",3708725,0.18225,0.6665,0.4225,17.17636,36
"5768-12-10 21:02:24.7",3708726,0.15875,0.60975,0.416,17.23245,37
"5768-12-10 22:00:23.9",3743514,-1.65025,4.147,-0.39275,16.7821,9
"5768-12-10 22:02:24.3",3744718,-0.438,4.47075,-0.768,16.60373,61
"5768-12-10 22:02:24.4",3744719,0.3215,4.38125,-0.7402501,16.61734,62
"5768-12-10 23:00:23.8",3779510,-0.2395,2.09725,-0.5465,15.82642,37
"5768-12-10 23:00:23.9",3779511,-0.3315,2.1095,-0.3805,15.90955,38
"5768-12-10 23:02:24.3",3780715,2.14825,4.42375,0.00925,15.97742,26
"5768-12-10 23:02:24.4",3780716,2.42875,4.5495,-0.17525,15.87396,27
"5768-12-11 00:00:23.8",3815508,1.72475,2.376,0.20325,14.55249,3
"5768-12-11 00:02:24.6",3816715,1.8435,1.54975,0.19175,14.51184,58
"5768-12-11 00:02:24.7",3816716,1.335,1.55275,0.379,14.47296,59
"5768-12-11 01:00:23.7",3851504,3.13775,2.12325,0.77525,14.51865,31
"5768-12-11 01:00:23.8",3851505,2.95475,1.81275,0.8505,14.46109,32
"5768-12-11 01:02:24.6",3852713,0.9905,1.18775,0.353,14.47803,24
"5768-12-11 01:02:24.7",3852714,0.905,1.29775,0.32,14.46277,25
"5768-12-11 02:00:23.7",3887502,1.49625,0.385,0.3145,14.96216,61
"5768-12-11 02:02:24.6",3888711,2.107,3.21425,-0.2735,15.26364,54
"5768-12-11 02:02:24.7",3888712,2.50575,2.02025,0.1135,15.17047,55
"5768-12-11 03:00:23.7",3923501,2.18225,1.18375,-0.0085,15.6806,28
"5768-12-11 03:02:24.6",3924710,1.79625,1.80275,-0.15725,15.64163,21
"5768-12-11 03:02:24.7",3924711,1.83875,1.8465,-0.06625,15.58398,22
"5768-12-11 04:00:23.6",3959497,0.83075,1.29925,-0.3735,16.33206,56
"5768-12-11 04:02:24.6",3960707,2.23125,2.42825,-0.11,16.33887,50
"5768-12-11 04:02:24.7",3960708,2.6085,2.1605,-0.10225,16.37112,51
"5768-12-11 05:00:23.5",3995494,2.197,2.2175,-0.22275,16.14877,21
"5768-12-11 05:00:23.6",3995495,2.0445,2.14925,-0.30475,16.2608,22
"5768-12-11 05:02:24.7",3996706,2.2125,3.31475,-0.8380001,16.24893,17
"5768-12-11 06:00:23.5",4031492,2.9705,3.45475,-1.16325,16.35248,51
"5768-12-11 06:00:23.6",4031493,2.75875,3.52275,-1.2805,16.51715,52
"5768-12-11 06:02:24.6",4032702,0.098,3.11975,-0.69775,16.47128,45
"5768-12-11 06:02:24.7",4032703,0.15375,3.267,-0.7445,16.48486,46
"5768-12-11 07:00:23.4",4067487,2.01375,5.0345,-0.2175,17.04205,14
"5768-12-11 07:00:23.5",4067488,1.59675,4.94825,-0.22675,17.07608,15
"5768-12-11 07:02:24.9",4068702,1.217,1.655,-0.549,17.29538,13
"5768-12-11 08:00:23.4",4103483,-1.14625,2.3515,-0.1135,17.86017,42
"5768-12-11 08:02:24.4",4104693,-0.8355001,3.85875,0.285,17.47562,36
"5768-12-11 09:00:23.4",4139482,2.316,2.5755,0.25825,18.7066,9
"5768-12-11 09:02:24.7",4140695,-0.29175,4.11175,1.28575,18.6163,6
"5768-12-11 10:00:23.3",4175477,0.14,6.34175,-0.55975,19.43146,36
"5768-12-11 10:00:23.4",4175478,-0.0225,6.11525,-1.3095,19.29492,37
"5768-12-11 10:02:24.4",4176688,0.47825,2.35675,-0.46675,19.76602,31
"5768-12-11 11:00:23.3",4211475,0.32275,3.18875,-0.15575,19.92487,2
"5768-12-11 11:02:24.3",4212685,-0.9292501,3.3505,-0.09925,20.31271,60
"5768-12-11 11:02:24.4",4212686,-0.775,3.009,-0.21875,20.24603,61
"5768-12-11 12:02:24.4",4248685,0.34475,2.99125,-0.277,20.43237,28
