"TOA5","Cntrl14","CR1000","21086","CR1000.Std.15","CPU:Cntrlsensors14.CR1","38537","Table1"
"TIMESTAMP","RECORD","VW_Avg(1)","VW_Avg(2)","VW_Avg(3)","SoilTemp_Avg(1)","SoilTemp_Avg(2)","SoilTemp_Avg(3)","SoilTemp_Avg(4)","SoilTemp_Avg(5)","BattV_Min","PTemp"
"TS","RN","","","","Deg C","Deg C","Deg C","Deg C","Deg C","Volts",""
"","","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Min","Smp"
"2013-03-05 20:30:00",74520,"NAN","NAN",0.235,"NAN","NAN","NAN","NAN",21.59,13.51,19.68
"2013-03-05 20:45:00",74521,"NAN","NAN",0.235,"NAN","NAN","NAN","NAN",21.42,13.51,19.26
"2013-03-05 21:00:00",74522,"NAN","NAN",0.235,"NAN","NAN",4139,"NAN",21.27,13.51,18.87
"2013-03-05 21:15:00",74523,"NAN","NAN",0.235,161.2,"NAN","NAN","NAN",21.14,13.51,18.56
"2013-03-05 21:30:00",74524,"NAN","NAN",0.235,157.8,"NAN","NAN","NAN",21.02,13.51,18.3
"2013-03-05 21:45:00",74525,"NAN","NAN",0.235,155.3,"NAN","NAN","NAN",20.92,13.51,18.1
"2013-03-05 22:00:00",74526,"NAN","NAN",0.235,152.2,"NAN","NAN","NAN",20.8,13.51,17.89
"2013-03-05 22:15:00",74527,"NAN","NAN",0.235,151,"NAN","NAN","NAN",20.65,13.51,17.69
"2013-03-05 22:30:00",74528,"NAN","NAN",0.235,149.6,"NAN","NAN","NAN",20.49,13.51,17.51
"2013-03-05 22:45:00",74529,"NAN","NAN",0.235,148.8,"NAN","NAN","NAN",20.34,13.51,17.31
"2013-03-05 23:00:00",74530,"NAN","NAN",0.235,147.3,"NAN","NAN","NAN",20.26,13.51,17.14
"2013-03-05 23:15:00",74531,"NAN","NAN",0.235,145.9,"NAN","NAN","NAN",20.15,13.51,16.98
"2013-03-05 23:30:00",74532,"NAN","NAN",0.235,144.7,"NAN","NAN","NAN",20.07,13.51,16.89
"2013-03-05 23:45:00",74533,"NAN","NAN",0.235,144.1,"NAN","NAN","NAN",19.98,13.51,16.79
"2013-03-06 00:00:00",74534,"NAN","NAN",0.235,144.1,"NAN","NAN","NAN",19.87,13.51,16.64
"2013-03-06 00:15:00",74535,"NAN","NAN",0.235,142.7,"NAN","NAN","NAN",19.75,13.51,16.54
"2013-03-06 00:30:00",74536,"NAN","NAN",0.235,142,"NAN","NAN","NAN",19.62,13.51,16.41
"2013-03-06 00:45:00",74537,"NAN","NAN",0.235,141.4,"NAN","NAN","NAN",19.53,13.51,16.29
"2013-03-06 01:00:00",74538,"NAN","NAN",0.235,140.9,"NAN","NAN",2507,19.55,13.51,16.24
"2013-03-06 01:15:00",74539,"NAN","NAN",0.235,139.5,"NAN","NAN","NAN",19.78,13.51,16.32
"2013-03-06 01:30:00",74540,"NAN","NAN",0.235,138.9,"NAN","NAN",2574,19.93,13.51,16.46
"2013-03-06 01:45:00",74541,"NAN","NAN",0.235,139.3,"NAN","NAN","NAN",20.01,13.51,16.64
"2013-03-06 02:00:00",74542,"NAN","NAN",0.235,140,"NAN","NAN","NAN",20.08,13.51,16.76
"2013-03-06 02:15:00",74543,"NAN","NAN",0.235,140.9,"NAN","NAN","NAN",20.14,13.51,16.89
"2013-03-06 02:30:00",74544,"NAN","NAN",0.235,141.4,"NAN","NAN","NAN",20.13,13.51,16.98
"2013-03-06 02:45:00",74545,"NAN","NAN",0.235,141.9,"NAN","NAN",1840,20.07,13.51,17.04
"2013-03-06 03:00:00",74546,"NAN","NAN",0.235,142,"NAN","NAN",1838,19.96,13.51,17.09
"2013-03-06 03:15:00",74547,"NAN","NAN",0.235,142.2,"NAN","NAN",1816,19.74,13.51,16.98
"2013-03-06 03:30:00",74548,"NAN","NAN",0.235,142.1,"NAN","NAN",1673,19.79,13.51,16.96
"2013-03-06 03:45:00",74549,"NAN","NAN",0.235,142,"NAN","NAN",1511,19.79,13.51,16.98
"2013-03-06 04:00:00",74550,"NAN","NAN",0.235,142.2,"NAN","NAN",1165,19.81,13.51,16.98
"2013-03-06 04:15:00",74551,"NAN","NAN",0.235,142,"NAN",1977,1090,19.83,13.51,17.06
"2013-03-06 04:30:00",74552,"NAN","NAN",0.235,141.8,"NAN",2014,1080,19.87,13.51,17.11
"2013-03-06 04:45:00",74553,"NAN","NAN",0.235,141.6,"NAN","NAN",1089,19.86,13.51,17.16
"2013-03-06 05:00:00",74554,"NAN","NAN",0.235,141.7,"NAN",2199,1088,19.92,13.51,17.24
"2013-03-06 05:15:00",74555,"NAN","NAN",0.235,142.3,"NAN","NAN",1092,19.79,13.51,17.21
"2013-03-06 05:30:00",74556,"NAN","NAN",0.235,143,"NAN",1916,1093,19.54,13.51,17.11
"2013-03-06 05:45:00",74557,"NAN","NAN",0.235,143.1,"NAN","NAN",1096,19.62,13.51,17.09
"2013-03-06 06:00:00",74558,"NAN","NAN",0.235,142.9,"NAN","NAN",1067,19.72,13.51,17.11
"2013-03-06 06:15:00",74559,"NAN","NAN",0.235,142.3,"NAN","NAN",1016,19.8,13.51,17.19
"2013-03-06 06:30:00",74560,"NAN","NAN",0.235,141.7,"NAN","NAN",1033,20.03,13.51,17.34
"2013-03-06 06:45:00",74561,"NAN","NAN",0.235,138.5,"NAN",2026,1010,20.53,13.51,18.58
"2013-03-06 07:00:00",74562,"NAN","NAN",0.235,135.2,"NAN",1801,986,20.95,13.51,20.02
"2013-03-06 07:15:00",74563,"NAN","NAN",0.235,140.5,"NAN",1863,1016,20.85,13.51,21.07
"2013-03-06 07:30:00",74564,"NAN","NAN",0.235,139.1,"NAN",1390,999,20.96,13.51,23.64
"2013-03-06 07:45:00",74565,"NAN","NAN",0.235,"NAN","NAN",1557,1054,21.49,13.51,25.13
"2013-03-06 08:00:00",74566,"NAN","NAN",0.235,"NAN","NAN","NAN","NAN",22.21,13.51,25.19
"2013-03-06 08:15:00",74567,"NAN","NAN",0.235,"NAN","NAN","NAN","NAN",22.69,13.51,24.84
"2013-03-06 08:30:00",74568,"NAN","NAN",0.235,"NAN",259.7,"NAN","NAN",23.24,13.51,24.51
"2013-03-06 08:45:00",74569,"NAN","NAN",0.235,"NAN",324.1,"NAN","NAN",24.09,13.51,24.57
"2013-03-06 09:00:00",74570,"NAN","NAN",0.235,181.2,285.4,"NAN","NAN",24.55,13.51,24.95
"2013-03-06 09:15:00",74571,"NAN","NAN",0.235,"NAN",275.3,"NAN","NAN",25.11,13.51,25.22
"2013-03-06 09:30:00",74572,"NAN","NAN",0.235,"NAN",246.2,-375.5,"NAN",26.14,13.51,25.95
"2013-03-06 09:45:00",74573,"NAN","NAN",0.235,"NAN",211.2,"NAN","NAN",27.17,13.51,26.93
"2013-03-06 10:00:00",74574,"NAN","NAN",0.235,"NAN",189.5,3140,"NAN",28.87,13.51,28.36
"2013-03-06 10:15:00",74575,"NAN","NAN",0.235,"NAN","NAN","NAN","NAN",30.63,13.51,29.99
"2013-03-06 10:30:00",74576,"NAN","NAN",0.234,"NAN","NAN",949,"NAN",31.86,13.51,31.02
"2013-03-06 10:45:00",74577,"NAN","NAN",0.234,233.2,183.3,53.7,"NAN",32.49,13.51,31.69
"2013-03-06 11:00:00",74578,"NAN","NAN",0.234,"NAN",216.7,2657,"NAN",30.8,13.51,31.23
"2013-03-06 11:15:00",74579,"NAN","NAN",0.234,"NAN","NAN","NAN","NAN",31.48,13.51,30.84
"2013-03-06 11:30:00",74580,"NAN","NAN",0.233,"NAN","NAN","NAN","NAN",31.96,13.51,30.74
"2013-03-06 11:45:00",74581,"NAN","NAN",0.233,"NAN","NAN","NAN","NAN",32.95,13.51,30.64
"2013-03-06 12:00:00",74582,"NAN","NAN",0.233,"NAN","NAN","NAN","NAN",34.23,13.51,30.81
"2013-03-06 12:15:00",74583,"NAN","NAN",0.233,"NAN","NAN","NAN","NAN",35.17,13.51,30.71
"2013-03-06 12:30:00",74584,"NAN","NAN",0.232,"NAN","NAN","NAN","NAN",33.56,13.51,30.05
"2013-03-06 12:45:00",74585,"NAN","NAN",0.232,"NAN","NAN","NAN","NAN",33.57,13.51,29.65
"2013-03-06 13:00:00",74586,"NAN","NAN",0.232,"NAN","NAN","NAN","NAN",35.31,13.51,29.65
"2013-03-06 13:15:00",74587,"NAN","NAN",0.232,"NAN","NAN","NAN","NAN",35.73,13.51,29.58
"2013-03-06 13:30:00",74588,"NAN","NAN",0.231,"NAN","NAN","NAN","NAN",36.1,13.51,29.52
"2013-03-06 13:45:00",74589,"NAN","NAN",0.231,"NAN","NAN","NAN","NAN",35.66,13.51,29.45
"2013-03-06 14:00:00",74590,"NAN","NAN",0.231,"NAN","NAN","NAN","NAN",32.24,13.49,29.55
"2013-03-06 14:15:00",74591,"NAN","NAN",0.23,"NAN","NAN","NAN","NAN",31.06,13.51,29.58
"2013-03-06 14:30:00",74592,"NAN","NAN",0.23,"NAN","NAN","NAN","NAN",30.42,13.51,29.55
"2013-03-06 14:45:00",74593,"NAN","NAN",0.23,"NAN","NAN","NAN","NAN",31.63,13.51,29.28
"2013-03-06 15:00:00",74594,"NAN","NAN",0.229,"NAN","NAN","NAN","NAN",31.84,13.51,28.89
"2013-03-06 15:15:00",74595,"NAN","NAN",0.229,"NAN","NAN","NAN","NAN",32.5,13.51,28.56
"2013-03-06 15:30:00",74596,"NAN","NAN",0.229,"NAN","NAN","NAN","NAN",32.78,13.51,28.3
"2013-03-06 15:45:00",74597,"NAN","NAN",0.229,"NAN","NAN","NAN","NAN",30.3,13.51,28.1
"2013-03-06 16:00:00",74598,"NAN","NAN",0.229,"NAN","NAN","NAN","NAN",28.61,13.51,27.72
"2013-03-06 16:15:00",74599,"NAN","NAN",0.229,"NAN","NAN","NAN","NAN",28.34,13.51,27.5
"2013-03-06 16:30:00",74600,"NAN","NAN",0.229,"NAN","NAN","NAN","NAN",29.76,13.51,27.47
"2013-03-06 16:45:00",74601,"NAN","NAN",0.228,"NAN","NAN","NAN","NAN",27.7,13.51,27.25
"2013-03-06 17:00:00",74602,"NAN","NAN",0.228,"NAN","NAN","NAN","NAN",26.56,13.51,26.87
"2013-03-06 17:15:00",74603,"NAN","NAN",0.228,"NAN","NAN","NAN","NAN",25.88,13.51,26.44
"2013-03-06 17:30:00",74604,"NAN","NAN",0.228,"NAN","NAN","NAN","NAN",25.41,13.51,26.04
"2013-03-06 17:45:00",74605,"NAN","NAN",0.228,"NAN","NAN","NAN","NAN",24.99,13.51,25.58
"2013-03-06 18:00:00",74606,"NAN","NAN",0.228,"NAN","NAN","NAN","NAN",24.54,13.51,25.1
"2013-03-06 18:15:00",74607,"NAN","NAN",0.228,"NAN","NAN","NAN","NAN",24.03,13.51,24.6
"2013-03-06 18:30:00",74608,"NAN","NAN",0.228,"NAN","NAN","NAN","NAN",23.68,13.51,24.07
"2013-03-06 18:45:00",74609,"NAN","NAN",0.228,"NAN","NAN","NAN","NAN",23.37,13.51,23.61
"2013-03-06 19:00:00",74610,"NAN","NAN",0.228,271.8,"NAN",-627.1,"NAN",23.2,13.51,23.12
"2013-03-06 19:15:00",74611,"NAN","NAN",0.228,"NAN","NAN","NAN","NAN",23.03,13.51,22.64
"2013-03-06 19:30:00",74612,"NAN","NAN",0.228,"NAN","NAN","NAN","NAN",22.81,13.51,22.19
"2013-03-06 19:45:00",74613,"NAN","NAN",0.228,196.9,"NAN","NAN","NAN",22.68,13.51,21.78
"2013-03-06 20:00:00",74614,"NAN","NAN",0.228,191.9,"NAN","NAN","NAN",22.56,13.51,21.34
"2013-03-06 20:15:00",74615,"NAN","NAN",0.228,187.1,"NAN","NAN","NAN",22.58,13.51,20.91
"2013-03-06 20:30:00",74616,"NAN","NAN",0.228,180.2,"NAN","NAN","NAN",22.44,13.51,20.61
"2013-03-06 20:45:00",74617,"NAN","NAN",0.228,"NAN","NAN","NAN","NAN",22.26,13.51,20.31
"2013-03-06 21:00:00",74618,"NAN","NAN",0.228,"NAN","NAN","NAN","NAN",22.11,13.51,19.92
"2013-03-06 21:15:00",74619,"NAN","NAN",0.228,"NAN","NAN","NAN","NAN",22.01,13.51,19.65
"2013-03-06 21:30:00",74620,"NAN","NAN",0.228,161.9,"NAN","NAN","NAN",21.98,13.51,19.42
"2013-03-06 21:45:00",74621,"NAN","NAN",0.228,157.4,"NAN","NAN","NAN",21.98,13.51,19.28
"2013-03-06 22:00:00",74622,"NAN","NAN",0.228,154.5,"NAN","NAN","NAN",21.97,13.51,19.26
"2013-03-06 22:15:00",74623,"NAN","NAN",0.228,152.4,"NAN","NAN","NAN",21.96,13.51,19.26
"2013-03-06 22:30:00",74624,"NAN","NAN",0.228,151.8,"NAN","NAN","NAN",21.81,13.51,19.21
"2013-03-06 22:45:00",74625,"NAN","NAN",0.228,151.9,"NAN","NAN","NAN",21.64,13.51,19.05
"2013-03-06 23:00:00",74626,"NAN","NAN",0.228,151.2,"NAN","NAN","NAN",21.44,13.51,18.84
"2013-03-06 23:15:00",74627,"NAN","NAN",0.228,150.5,"NAN","NAN","NAN",21.23,13.51,18.64
"2013-03-06 23:30:00",74628,"NAN","NAN",0.228,149.4,"NAN","NAN","NAN",21.08,13.51,18.43
"2013-03-06 23:45:00",74629,"NAN","NAN",0.228,148.2,"NAN","NAN","NAN",20.91,13.51,18.23
"2013-03-07 00:00:00",74630,"NAN","NAN",0.228,146.5,"NAN","NAN","NAN",20.72,13.51,18.02
"2013-03-07 00:15:00",74631,"NAN","NAN",0.228,145.5,"NAN","NAN","NAN",20.62,13.51,17.77
"2013-03-07 00:30:00",74632,"NAN","NAN",0.228,143.7,"NAN","NAN","NAN",20.6,13.51,17.62
"2013-03-07 00:45:00",74633,"NAN","NAN",0.228,142,"NAN","NAN","NAN",20.48,13.51,17.44
"2013-03-07 01:00:00",74634,"NAN","NAN",0.228,140.9,"NAN","NAN","NAN",20.33,13.51,17.29
"2013-03-07 01:15:00",74635,"NAN","NAN",0.228,139.4,"NAN","NAN","NAN",20.21,13.51,17.19
"2013-03-07 01:30:00",74636,"NAN","NAN",0.228,138.8,"NAN","NAN","NAN",20.04,13.51,16.98
"2013-03-07 01:45:00",74637,"NAN","NAN",0.228,137.6,"NAN","NAN","NAN",19.92,13.51,16.84
"2013-03-07 02:00:00",74638,"NAN","NAN",0.228,136.7,"NAN","NAN","NAN",19.85,13.51,16.69
"2013-03-07 02:15:00",74639,"NAN","NAN",0.228,135.5,"NAN","NAN","NAN",19.75,13.51,16.54
"2013-03-07 02:30:00",74640,"NAN","NAN",0.228,134.8,"NAN","NAN","NAN",19.65,13.51,16.41
"2013-03-07 02:45:00",74641,"NAN","NAN",0.228,134.2,"NAN","NAN","NAN",19.55,13.51,16.32
"2013-03-07 03:00:00",74642,"NAN","NAN",0.228,134.1,"NAN","NAN","NAN",19.43,13.51,16.17
"2013-03-07 03:15:00",74643,"NAN","NAN",0.228,134,"NAN","NAN","NAN",19.36,13.51,16.04
"2013-03-07 03:30:00",74644,"NAN","NAN",0.229,133.3,"NAN","NAN","NAN",19.25,13.51,15.92
"2013-03-07 03:45:00",74645,"NAN","NAN",0.229,133.1,"NAN","NAN","NAN",19.14,13.51,15.77
"2013-03-07 04:00:00",74646,"NAN","NAN",0.229,132.7,"NAN","NAN","NAN",19.06,13.51,15.65
"2013-03-07 04:15:00",74647,"NAN","NAN",0.229,132.4,"NAN","NAN","NAN",18.96,13.51,15.55
"2013-03-07 04:30:00",74648,"NAN","NAN",0.229,132,"NAN","NAN","NAN",18.8,13.51,15.39
"2013-03-07 04:45:00",74649,"NAN","NAN",0.229,131.9,"NAN","NAN","NAN",18.72,13.51,15.21
"2013-03-07 05:00:00",74650,"NAN","NAN",0.229,131.2,"NAN","NAN","NAN",18.65,13.51,15.09
"2013-03-07 05:15:00",74651,"NAN","NAN",0.229,131,"NAN","NAN","NAN",18.52,13.52,14.97
"2013-03-07 05:30:00",74652,"NAN","NAN",0.229,131,"NAN","NAN","NAN",18.43,13.51,14.85
"2013-03-07 05:45:00",74653,"NAN","NAN",0.229,130.6,"NAN","NAN","NAN",18.39,13.51,14.75
"2013-03-07 06:00:00",74654,"NAN","NAN",0.229,130.4,"NAN","NAN",1893,18.31,13.51,14.68
"2013-03-07 06:15:00",74655,"NAN","NAN",0.229,129.8,339.5,"NAN","NAN",18.34,13.51,14.68
"2013-03-07 06:30:00",74656,"NAN","NAN",0.229,129.7,296.7,"NAN",1561,18.41,13.51,14.8
"2013-03-07 06:45:00",74657,"NAN","NAN",0.229,128.6,"NAN","NAN",1492,18.69,13.51,15.41
"2013-03-07 07:00:00",74658,"NAN","NAN",0.229,128.2,"NAN","NAN",1261,19.2,13.51,16.22
"2013-03-07 07:15:00",74659,"NAN","NAN",0.229,127.8,"NAN","NAN",1260,19.4,13.51,18.05
"2013-03-07 07:30:00",74660,"NAN","NAN",0.229,"NAN","NAN",1696,1166,19.71,13.51,22
"2013-03-07 07:45:00",74661,"NAN","NAN",0.229,"NAN","NAN",1315,1123,20.85,13.51,25.49
"2013-03-07 08:00:00",74662,"NAN","NAN",0.229,135.3,"NAN",1298,1241,22.42,13.51,28.23
"2013-03-07 08:15:00",74663,"NAN","NAN",0.229,"NAN","NAN","NAN",1774,23.35,13.52,30.29
"2013-03-07 08:30:00",74664,"NAN","NAN",0.229,"NAN",196.6,1724,"NAN",24.69,13.51,31.97
"2013-03-07 08:45:00",74665,"NAN","NAN",0.229,"NAN",223.4,1632,"NAN",26.01,13.51,33.17
"2013-03-07 09:00:00",74666,"NAN","NAN",0.229,"NAN",233.4,1694,"NAN",27.17,13.51,33.85
"2013-03-07 09:15:00",74667,"NAN","NAN",0.229,"NAN",228.1,1625,"NAN",28.2,13.51,34.34
"2013-03-07 09:30:00",74668,"NAN","NAN",0.229,"NAN",227.6,1751,"NAN",29.2,13.51,34.81
"2013-03-07 09:45:00",74669,"NAN","NAN",0.228,"NAN",237,"NAN","NAN",29.99,13.51,35.2
"2013-03-07 10:00:00",74670,"NAN","NAN",0.228,"NAN",273.2,1994,"NAN",30.82,13.51,35.04
"2013-03-07 10:15:00",74671,"NAN","NAN",0.228,"NAN","NAN","NAN","NAN",31.61,13.51,34.58
"2013-03-07 10:30:00",74672,"NAN","NAN",0.228,"NAN","NAN",2859,"NAN",32.24,13.51,34
"2013-03-07 10:45:00",74673,"NAN","NAN",0.228,"NAN","NAN","NAN","NAN",33.06,13.51,33.21
"2013-03-07 11:00:00",74674,"NAN","NAN",0.227,"NAN","NAN",1177,"NAN",33.74,13.51,32.73
"2013-03-07 11:15:00",74675,"NAN","NAN",0.227,"NAN","NAN","NAN","NAN",34.16,13.51,32.22
"2013-03-07 11:30:00",74676,"NAN","NAN",0.227,"NAN","NAN",-1403,"NAN",34.66,13.51,31.79
"2013-03-07 11:45:00",74677,"NAN","NAN",0.227,"NAN","NAN","NAN","NAN",35.14,13.51,31.55
"2013-03-07 12:00:00",74678,"NAN","NAN",0.226,"NAN","NAN","NAN","NAN",35.41,13.51,31.23
"2013-03-07 12:15:00",74679,"NAN","NAN",0.226,"NAN","NAN","NAN","NAN",35.7,13.51,30.78
"2013-03-07 12:30:00",74680,"NAN","NAN",0.226,"NAN","NAN","NAN","NAN",36.06,13.51,30.09
"2013-03-07 12:45:00",74681,"NAN","NAN",0.225,"NAN","NAN","NAN","NAN",36.36,13.51,29.52
"2013-03-07 13:00:00",74682,"NAN","NAN",0.225,"NAN","NAN","NAN","NAN",36.71,13.51,29.12
"2013-03-07 13:15:00",74683,"NAN","NAN",0.225,"NAN","NAN","NAN","NAN",36.52,13.51,28.85
"2013-03-07 13:30:00",74684,"NAN","NAN",0.224,"NAN","NAN","NAN","NAN",37.05,13.51,28.76
"2013-03-07 13:45:00",74685,"NAN","NAN",0.224,"NAN","NAN","NAN","NAN",36.74,13.51,28.72
"2013-03-07 14:00:00",74686,"NAN","NAN",0.224,"NAN","NAN","NAN","NAN",32.02,13.51,28.62
"2013-03-07 14:15:00",74687,"NAN","NAN",0.223,"NAN","NAN","NAN","NAN",30.19,13.51,28.62
"2013-03-07 14:30:00",74688,"NAN","NAN",0.223,"NAN","NAN","NAN","NAN",29.21,13.51,28.56
"2013-03-07 14:45:00",74689,"NAN","NAN",0.223,"NAN","NAN","NAN","NAN",32.32,13.51,28.49
"2013-03-07 15:00:00",74690,"NAN","NAN",0.223,"NAN","NAN","NAN","NAN",33.51,13.51,28.56
"2013-03-07 15:15:00",74691,"NAN","NAN",0.222,"NAN","NAN","NAN","NAN",33.58,13.51,28.56
"2013-03-07 15:30:00",74692,"NAN","NAN",0.222,"NAN","NAN","NAN","NAN",33.67,13.51,28.59
"2013-03-07 15:45:00",74693,"NAN","NAN",0.222,"NAN","NAN","NAN","NAN",31.53,13.51,28.53
"2013-03-07 16:00:00",74694,"NAN","NAN",0.222,"NAN","NAN","NAN","NAN",29.38,13.51,28.43
"2013-03-07 16:15:00",74695,"NAN","NAN",0.222,"NAN","NAN","NAN","NAN",28.78,13.51,28.33
"2013-03-07 16:30:00",74696,"NAN","NAN",0.222,"NAN","NAN","NAN","NAN",29.39,13.51,28.17
"2013-03-07 16:45:00",74697,"NAN","NAN",0.222,"NAN","NAN",-487.9,"NAN",28.03,13.51,27.98
"2013-03-07 17:00:00",74698,"NAN","NAN",0.222,"NAN","NAN","NAN",3241,27.07,13.51,27.72
"2013-03-07 17:15:00",74699,"NAN","NAN",0.221,"NAN","NAN","NAN",1478,26.3,13.51,27.34
"2013-03-07 17:30:00",74700,"NAN","NAN",0.221,"NAN","NAN",-1934,2961,25.91,13.51,26.9
"2013-03-07 17:45:00",74701,"NAN","NAN",0.221,"NAN","NAN","NAN",127.4,25.31,13.51,26.37
"2013-03-07 18:00:00",74702,"NAN","NAN",0.221,"NAN","NAN","NAN","NAN",24.87,13.51,25.89
"2013-03-07 18:15:00",74703,"NAN","NAN",0.221,"NAN","NAN","NAN","NAN",24.51,13.51,25.37
"2013-03-07 18:30:00",74704,"NAN","NAN",0.221,"NAN","NAN","NAN",1732,24.26,13.51,24.78
"2013-03-07 18:45:00",74705,"NAN","NAN",0.221,"NAN","NAN",2335,2943,23.95,13.51,24.16
"2013-03-07 19:00:00",74706,"NAN","NAN",0.221,"NAN","NAN",3658,2964,23.73,13.51,23.58
"2013-03-07 19:15:00",74707,"NAN","NAN",0.221,"NAN","NAN","NAN","NAN",23.56,13.51,22.92
"2013-03-07 19:30:00",74708,"NAN","NAN",0.221,287.3,"NAN","NAN",2838,23.37,13.51,22.31
"2013-03-07 19:45:00",74709,"NAN","NAN",0.221,"NAN","NAN","NAN",1539,23.15,13.51,21.67
"2013-03-07 20:00:00",74710,"NAN","NAN",0.221,195.3,"NAN","NAN",1921,23,13.51,21.1
"2013-03-07 20:15:00",74711,"NAN","NAN",0.221,"NAN","NAN","NAN","NAN",22.84,13.51,20.61
"2013-03-07 20:30:00",74712,"NAN","NAN",0.221,"NAN","NAN","NAN",3361,22.66,13.51,20.21
"2013-03-07 20:45:00",74713,"NAN","NAN",0.221,"NAN","NAN","NAN","NAN",22.48,13.51,19.94
"2013-03-07 21:00:00",74714,"NAN","NAN",0.221,158.6,"NAN","NAN","NAN",22.31,13.51,19.68
"2013-03-07 21:15:00",74715,"NAN","NAN",0.221,155.9,"NAN","NAN","NAN",22.26,13.51,19.44
"2013-03-07 21:30:00",74716,"NAN","NAN",0.222,151.9,"NAN","NAN","NAN",22.38,13.51,19.34
"2013-03-07 21:45:00",74717,"NAN","NAN",0.222,149.6,"NAN","NAN","NAN",22.36,13.51,19.26
"2013-03-07 22:00:00",74718,"NAN","NAN",0.222,147.8,"NAN","NAN",3406,22.02,13.51,19.15
"2013-03-07 22:15:00",74719,"NAN","NAN",0.222,147.2,"NAN","NAN","NAN",21.8,13.51,18.95
"2013-03-07 22:30:00",74720,"NAN","NAN",0.221,146.5,"NAN","NAN","NAN",21.61,13.51,18.66
"2013-03-07 22:45:00",74721,"NAN","NAN",0.221,144.9,"NAN","NAN","NAN",21.43,13.51,18.4
"2013-03-07 23:00:00",74722,"NAN","NAN",0.222,143,"NAN","NAN","NAN",21.28,13.51,18.12
"2013-03-07 23:15:00",74723,"NAN","NAN",0.222,141,"NAN","NAN","NAN",21.08,13.51,17.89
"2013-03-07 23:30:00",74724,"NAN","NAN",0.222,139.9,"NAN","NAN",3195,20.95,13.51,17.72
"2013-03-07 23:45:00",74725,"NAN","NAN",0.222,138.2,"NAN","NAN","NAN",20.78,13.51,17.49
"2013-03-08 00:00:00",74726,"NAN","NAN",0.222,137.1,"NAN","NAN","NAN",20.63,13.51,17.29
"2013-03-08 00:15:00",74727,"NAN","NAN",0.222,135.3,"NAN","NAN","NAN",20.54,13.51,17.16
"2013-03-08 00:30:00",74728,"NAN","NAN",0.222,133.7,"NAN","NAN","NAN",20.44,13.51,17.04
"2013-03-08 00:45:00",74729,"NAN","NAN",0.222,132.5,"NAN","NAN","NAN",20.33,13.51,16.94
"2013-03-08 01:00:00",74730,"NAN","NAN",0.222,131.4,"NAN","NAN","NAN",20.24,13.51,16.84
"2013-03-08 01:15:00",74731,"NAN","NAN",0.222,130.9,"NAN","NAN",3130,20.13,13.51,16.71
"2013-03-08 01:30:00",74732,"NAN","NAN",0.222,130,"NAN","NAN",1461,20.02,13.51,16.61
"2013-03-08 01:45:00",74733,"NAN","NAN",0.222,129.3,"NAN","NAN","NAN",19.91,13.51,16.46
"2013-03-08 02:00:00",74734,"NAN","NAN",0.222,128.3,"NAN","NAN","NAN",19.81,13.51,16.36
"2013-03-08 02:15:00",74735,"NAN","NAN",0.222,127.8,"NAN","NAN",2209,19.73,13.51,16.24
"2013-03-08 02:30:00",74736,"NAN","NAN",0.222,127,"NAN","NAN","NAN",19.63,13.51,16.17
"2013-03-08 02:45:00",74737,"NAN","NAN",0.222,126.4,349.7,"NAN",2170,19.56,13.51,16.09
"2013-03-08 03:00:00",74738,"NAN","NAN",0.222,126,"NAN","NAN","NAN",19.47,13.51,16
"2013-03-08 03:15:00",74739,"NAN","NAN",0.222,125.6,312.2,"NAN",1996,19.4,13.51,15.92
"2013-03-08 03:30:00",74740,"NAN","NAN",0.222,125.3,304.4,"NAN",2106,19.29,13.51,15.82
"2013-03-08 03:45:00",74741,"NAN","NAN",0.222,125,292.4,"NAN",2101,19.22,13.51,15.73
"2013-03-08 04:00:00",74742,"NAN","NAN",0.223,125,290.8,"NAN",1933,19.15,13.51,15.65
"2013-03-08 04:15:00",74743,"NAN","NAN",0.223,124.7,278.4,"NAN",1965,19.08,13.51,15.53
"2013-03-08 04:30:00",74744,"NAN","NAN",0.223,124.4,270,"NAN",1869,19,13.51,15.46
"2013-03-08 04:45:00",74745,"NAN","NAN",0.223,124.1,262.6,"NAN",2044,18.93,13.51,15.39
"2013-03-08 05:00:00",74746,"NAN","NAN",0.223,123.8,253.2,"NAN",1802,18.85,13.51,15.29
"2013-03-08 05:15:00",74747,"NAN","NAN",0.223,123.8,"NAN","NAN",1949,18.77,13.51,15.21
"2013-03-08 05:30:00",74748,"NAN","NAN",0.223,123.3,"NAN","NAN",1913,18.75,13.51,15.19
"2013-03-08 05:45:00",74749,"NAN","NAN",0.223,123.2,"NAN","NAN","NAN",18.76,13.51,15.14
"2013-03-08 06:00:00",74750,"NAN","NAN",0.223,"NAN","NAN","NAN","NAN",18.64,13.51,15.09
"2013-03-08 06:15:00",74751,"NAN","NAN",0.223,123.1,"NAN","NAN","NAN",18.57,13.51,15.02
"2013-03-08 06:30:00",74752,"NAN","NAN",0.223,"NAN","NAN","NAN",1730,18.6,13.51,15
"2013-03-08 06:45:00",74753,"NAN","NAN",0.223,"NAN","NAN","NAN",1662,18.82,13.51,15.51
