TOA5	ROS_WS	CR3000	4909	CR3000.Std.11	CPU:weather_station_final.CR3	30238	Table05min							
TIMESTAMP	RECORD	PPFD_Avg	AirTC_Avg	RH	WS_ms_Avg	WS_ms_Max	WindDir	NetSW_Avg	NetLW_Avg	NetRad_Avg	LWmV_Avg	LWMDry_Tot	LWMCon_Tot	LWMWet_Tot
TS	RN	mV	Deg C	%	meters/second	meters/second	degrees	W/m^2	W/m^2	W/m^2	mV	Minutes	Minutes	Minutes
		Avg	Avg	Smp	Avg	Max	Smp	Avg	Avg	Avg	Avg	Tot	Tot	Tot
8/10/2011 2:25	90894	-0.042	15.02	95.7	0.582	0.654	24.25	-0.612	-2.371	-2.983	324.2	0	0	5
8/10/2011 2:30	90895	-0.025	15	95.7	0.246	0.547	4.026	-0.753	-3.022	-3.775	323.5	0	0	5
8/10/2011 2:35	90896	-0.075	14.99	95.7	0.519	0.761	7.185	-0.454	-2.235	-2.689	323	0	0	5
8/10/2011 2:40	90897	-0.067	15.06	95.7	1.16	1.373	7.743	-0.397	-2.096	-2.492	325.9	0	0	5
8/10/2011 2:45	90898	-0.025	15.17	95.8	1.229	1.373	9.77	-0.307	-1.629	-1.937	334.7	0	0	5
8/10/2011 2:50	90899	-0.042	15.25	95.8	1.101	1.24	4.216	-0.303	-1.523	-1.826	375	0	0	5
8/10/2011 2:55	90900	-0.042	15.3	95.8	1.061	1.32	2.862	-0.312	-1.336	-1.647	438.4	0	0	5
8/10/2011 3:00	90901	-0.017	15.22	95.7	1.424	1.639	6.021	-0.354	-1.448	-1.802	452.3	0	0	5
8/10/2011 3:05	90902	-0.008	15.09	95.7	1.309	1.56	6.056	-0.336	-1.411	-1.747	484.6	0	0	5
8/10/2011 3:10	90903	-0.008	15.03	95.7	1.549	2.039	9.49	-0.324	-1.475	-1.799	472.9	0	0	5
8/10/2011 3:15	90904	-0.017	14.9	95.6	1.706	1.906	7.481	-0.429	-1.672	-2.1	467.9	0	0	5
8/10/2011 3:20	90905	-0.025	14.84	95.6	1.237	1.639	8.68	-0.586	-1.735	-2.321	446.4	0	0	5
8/10/2011 3:25	90906	-0.075	14.78	95.7	1.149	1.4	6.935	-0.681	-1.708	-2.389	436.8	0	0	5
8/10/2011 3:30	90907	-0.058	14.75	95.7	1.136	1.346	6.425	-0.653	-1.578	-2.23	415.5	0	0	5
8/10/2011 3:35	90908	-0.017	14.75	95.7	1.2	1.373	5.023	-0.613	-1.493	-2.106	404.7	0	0	5
8/10/2011 3:40	90909	-0.058	14.74	95.7	1.157	1.453	4.774	-0.569	-1.505	-2.074	418.9	0	0	5
8/10/2011 3:45	90910	-0.075	14.73	95.7	0.979	1.267	2.482	-0.56	-1.52	-2.081	455.2	0	0	5
8/10/2011 3:50	90911	-0.075	14.65	95.7	1.184	1.693	4.038	-0.516	-2.568	-3.084	489	0	0	5
8/10/2011 3:55	90912	-0.075	14.64	95.7	0.915	1.053	1.14	-0.553	-3.392	-3.945	469.1	0	0	5
8/10/2011 4:00	90913	-0.058	14.63	95.7	1.421	1.719	44	-0.618	-5.642	-6.26	421.6	0	0	5
8/10/2011 4:05	90914	-0.017	14.59	95.7	0.824	1.24	45.13	-0.745	-4.506	-5.251	400.8	0	0	5
8/10/2011 4:10	90915	-0.033	14.56	95.7	0.207	0.601	25.52	-0.959	-3.692	-4.65	383.6	0	0	5
8/10/2011 4:15	90916	0	14.55	95.7	0.178	0.414	24.63	-0.946	-3.528	-4.475	375.4	0	0	5
8/10/2011 4:20	90917	-0.017	14.53	95.7	0	0	21.13	-1.01	-3.425	-4.435	371.4	0	0	5
8/10/2011 4:25	90918	-0.058	14.53	95.7	0	0	2.625	-0.713	-3.237	-3.951	372	0	0	5
8/10/2011 4:30	90919	-0.084	14.52	95.7	0	0	3.539	-0.588	-2.711	-3.298	398.2	0	0	5
8/10/2011 4:35	90920	-0.058	14.51	95.7	0.208	0.574	6.888	-0.578	-2.459	-3.038	407.9	0	0	5
8/10/2011 4:40	90921	-0.05	14.6	95.8	0.478	0.574	7.565	-0.656	-2.168	-2.824	382.3	0	0	5
8/10/2011 4:45	90922	-0.075	14.61	95.8	0.361	0.601	19.73	-0.843	-2.211	-3.054	359.7	0	0	5
8/10/2011 4:50	90923	-0.075	14.6	95.8	0.683	0.761	18.98	-0.813	-2.356	-3.169	350.6	0	0	5
8/10/2011 4:55	90924	-0.067	14.56	95.7	0.473	0.654	21.08	-0.93	-2.577	-3.507	349.6	0	0	5
8/10/2011 5:00	90925	-0.025	14.49	95.7	0.462	0.521	23.34	-1.004	-2.883	-3.887	377.8	0	0	5
8/10/2011 5:05	90926	0	14.44	95.7	0.774	1	19.38	-0.931	-2.953	-3.884	377.8	0	0	5
8/10/2011 5:10	90927	-0.008	14.43	95.7	0.63	0.947	15.34	-1.002	-2.959	-3.961	363.4	0	0	5
8/10/2011 5:15	90928	0.184	14.4	95.7	0.646	0.734	17.03	-1.045	-2.701	-3.746	355.5	0	0	5
8/10/2011 5:20	90929	0.585	14.36	95.7	0.036	0.361	30.24	-1.025	-2.344	-3.369	348.9	0	0	5
8/10/2011 5:25	90930	1.446	14.29	95.7	0	0	17.43	-0.701	-2.311	-3.012	344.5	0	0	5
8/10/2011 5:30	90931	3.284	14.29	95.7	0.154	0.574	25.43	-0.218	-2.496	-2.714	342	0	0	5
8/10/2011 5:35	90932	6.008	14.29	95.7	0.55	0.601	21.23	0.454	-2.811	-2.356	340.5	0	0	5
8/10/2011 5:40	90933	9.26	14.31	95.8	0.441	0.521	14.52	1.372	-2.293	-0.921	339.3	0	0	5
8/10/2011 5:45	90934	13.1	14.3	95.8	0.699	0.814	11.37	2.858	-1.875	0.983	337.9	0	0	5
8/10/2011 5:50	90935	18.28	14.35	95.8	0.331	0.734	8.72	4.516	-1.972	2.544	336.4	0	0	5
8/10/2011 5:55	90936	22.38	14.36	95.8	0.178	0.388	45.7	5.648	-1.938	3.71	335	0	0	5
8/10/2011 6:00	90937	26.33	14.31	95.8	0.233	0.441	3.313	6.83	-2.126	4.703	333.6	0	0	5
8/10/2011 6:05	90938	29.39	14.33	95.8	0.311	0.707	31.13	7.553	-2.384	5.17	332.6	0	0	5
8/10/2011 6:10	90939	34.4	14.3	95.8	0.686	0.92	34.31	9.17	-2.529	6.64	331.7	0	0	5
8/10/2011 6:15	90940	40.11	14.21	95.8	0.539	0.734	33.68	10.7	-2.677	8.02	330.5	0	0	5
8/10/2011 6:20	90941	50.04	14.11	95.7	0.774	0.947	28.35	13.55	-2.941	10.61	329.5	0	0	5
8/10/2011 6:25	90942	62.34	14.11	95.8	0.827	0.974	19.17	17.19	-3.183	14	328.7	0	0	5
8/10/2011 6:30	90943	74.79	14.33	95.9	0.803	1.027	19.33	21.06	-3.041	18.02	327.6	0	0	5
8/10/2011 6:35	90944	91.7	14.41	95.9	0.944	1.187	21.84	26.28	-3.083	23.2	325.8	0	0	5
8/10/2011 6:40	90945	122.1	14.47	95.9	1	1.4	19.25	35.64	-3.168	32.47	322.9	0	0	5
8/10/2011 6:45	90946	139.9	14.56	95.9	0.926	1.08	14.67	40.74	-3.398	37.34	319.1	0	0	5
8/10/2011 6:50	90947	161.9	14.66	95.9	0.715	1.16	17.32	47.28	-3.689	43.59	314.8	0	0	5
8/10/2011 6:55	90948	186.5	14.78	95.9	0.729	1.027	8.15	49.91	-3.413	46.5	309.8	0	0	5
8/10/2011 7:00	90949	217.3	14.86	95.9	1.171	1.506	9.01	64.01	-4.343	59.67	303.7	0	0	5
8/10/2011 7:05	90950	263.8	14.92	95.9	1.099	1.453	9.95	75.83	-3.728	72.1	296.8	0	0	5
8/10/2011 7:10	90951	275.9	14.96	95.9	0.966	1.16	6.817	81.7	-3.822	77.92	289.3	0	0	5
8/10/2011 7:15	90952	252.6	15.01	95.9	1.155	1.346	7.862	74.32	-4.731	69.59	283.7	0	3	2
8/10/2011 7:20	90953	214.9	15.08	95.8	1.144	1.4	7.921	62.69	-5.518	57.17	281.3	0	5	0
8/10/2011 7:25	90954	177.4	15.04	95.8	1.016	1.373	6.116	51.19	-6.49	44.7	280.5	0	5	0
8/10/2011 7:30	90955	157.3	15.08	95.8	1.051	1.4	4.394	45	-7.465	37.53	280.2	0	5	0
8/10/2011 7:35	90956	186.3	15.15	95.7	0.88	1.107	4.43	53.75	-8.7	45.05	279.9	0	5	0
8/10/2011 7:40	90957	249.1	15.19	95.7	0.417	0.734	-0.202	72.93	-10.44	62.49	279.5	0	5	0
8/10/2011 7:45	90958	312.4	15.37	95.7	0.481	0.707	2.339	92.4	-12.38	80	278.8	0	5	0
8/10/2011 7:50	90959	349.8	15.37	95.6	0.507	0.654	-0.036	104.3	-14.3	90	277.8	0	5	0
8/10/2011 7:55	90960	369.1	15.4	95.5	0.47	0.84	17.2	110.2	-17.18	93	277.1	0	5	0
8/10/2011 8:00	90961	458.7	15.55	95.5	0.731	1.027	3.111	138.2	-19.76	118.4	276.1	0	5	0
8/10/2011 8:05	90962	529	15.64	95.4	1.083	1.373	2.707	160.1	-26.24	133.9	275.1	0	5	0
8/10/2011 8:10	90963	809	15.84	95.1	0.992	1.346	-2.696	249.6	-45.81	203.8	273.5	3.5	1.5	0
8/10/2011 8:15	90964	1063	16.02	94.7	0.974	1.453	7.22	330.6	-52.88	277.8	271.8	5	0	0
8/10/2011 8:20	90965	1151	16.27	94.4	0.955	1.267	12.18	366.6	-55.31	311.3	270.7	5	0	0
8/10/2011 8:25	90966	774.6	16.52	93.2	1.091	1.267	1.484	238.2	-44.59	193.6	270.3	5	0	0
8/10/2011 8:30	90967	756.8	16.51	92.6	1.022	1.639	43.72	238.2	-36.24	201.9	270.2	5	0	0
8/10/2011 8:35	90968	892	16.82	92.2	0.761	1	3.954	278.7	-32.85	245.9	269.7	5	0	0
8/10/2011 8:40	90969	863	17.12	90.2	0.851	1.293	49.57	268.7	-36.32	232.4	269.3	5	0	0
8/10/2011 8:45	90970	881	17.06	90.6	0.926	1.346	46.92	271.5	-40.84	230.6	269	5	0	0
8/10/2011 8:50	90971	1106	17.26	90.4	0.971	1.56	34.07	344.9	-39.79	305.1	268.6	5	0	0
8/10/2011 8:55	90972	1124	17.73	87.9	0.651	1.213	31.65	347.2	-39.25	308	267.9	5	0	0
8/10/2011 9:00	90973	820	17.97	85.6	1.072	1.426	12.44	252.7	-38.55	214.2	267.4	5	0	0
8/10/2011 9:05	90974	536.1	17.76	86	0.8	1	31.81	159.4	-27.75	131.7	267.7	5	0	0
8/10/2011 9:10	90975	376.2	17.7	85.9	0.726	1.187	33.23	110.2	-21.94	88.3	267.8	5	0	0
8/10/2011 9:15	90976	448.2	17.7	85.5	0.517	0.947	6.541	132.6	-23.4	109.3	267.9	5	0	0
8/10/2011 9:20	90977	937	17.8	86	1.306	2.572	35.46	281.7	-36.25	245.4	268.2	5	0	0
8/10/2011 9:25	90978	1054	17.87	87.3	2.289	2.785	40.34	320.6	-43.66	276.9	267.8	5	0	0
8/10/2011 9:30	90979	1244	17.82	86.8	1.943	2.438	0.142	385.2	-44.93	340.3	267.9	5	0	0
8/10/2011 9:35	90980	1247	17.97	86.8	2.265	2.838	1.341	393	-43.67	349.4	267.6	5	0	0
8/10/2011 9:40	90981	580.1	17.98	84.7	2.22	2.545	28.8	175	-32.93	142.1	267.1	5	0	0
8/10/2011 9:45	90982	504	17.71	84.3	1.831	2.359	20.82	151.4	-27.36	124.1	267.6	5	0	0
8/10/2011 9:50	90983	473.3	17.77	84.1	1.701	2.066	0.51	141.3	-26.36	114.9	267.8	5	0	0
8/10/2011 9:55	90984	500	17.85	84.4	1.599	2.225	46.54	149.4	-27.31	122.1	267.8	5	0	0
8/10/2011 10:00	90985	644.9	17.96	83.6	1.898	2.252	38.66	192.2	-34	158.2	267.8	5	0	0
8/10/2011 10:05	90986	944	18.17	81.6	1.352	1.826	0.392	283.7	-48.38	235.3	267.9	5	0	0
8/10/2011 10:10	90987	1072	18.52	82.2	1.155	1.852	25.35	322.1	-54.71	267.4	267.6	5	0	0
8/10/2011 10:15	90988	1395	18.72	81	1.4	1.986	25.62	430.2	-60.14	370	267.6	5	0	0
8/10/2011 10:20	90989	1568	19.23	80	1.189	1.799	26.91	479.3	-69.04	410.2	267.2	5	0	0
8/10/2011 10:25	90990	2166	19.62	75.73	1.322	1.639	0.973	695	-79.78	615.2	266.8	5	0	0
8/10/2011 10:30	90991	2272	19.91	75.36	1.498	1.826	1.377	721.4	-86.7	634.7	266.2	5	0	0
8/10/2011 10:35	90992	1692	20.07	75.26	2.09	2.838	12.51	530.9	-76.77	454.1	265.6	5	0	0
8/10/2011 10:40	90993	1246	19.93	76.21	2.044	2.678	11.29	380.5	-58.7	321.8	265.8	5	0	0
8/10/2011 10:45	90994	751.5	19.67	76.04	1.136	1.506	9.91	223.7	-49.47	174.2	265.8	5	0	0
8/10/2011 10:50	90995	751.2	19.51	75.65	1.312	1.773	3.062	221.7	-51.45	170.3	266.1	5	0	0
8/10/2011 10:55	90996	1033	19.52	75.63	1.567	2.012	2.409	304.9	-59.33	245.6	266.4	5	0	0
8/10/2011 11:00	90997	819	19.64	72.57	1.629	2.385	1.673	236.5	-68.29	168.2	266.3	5	0	0
8/10/2011 11:05	90998	662.5	19.77	72.88	1.512	2.678	2.824	189.7	-67.52	122.2	266.4	5	0	0
8/10/2011 11:10	90999	530.4	19.54	74.47	1.365	1.959	1.495	148	-69.74	78.28	266.4	5	0	0
8/10/2011 11:15	91000	515.7	19.55	74.49	1.117	2.385	1.329	143.3	-67.74	75.58	266.6	5	0	0
8/10/2011 11:20	91001	597.9	19.5	72.08	1.567	2.199	1.175	166.8	-69.02	97.7	266.7	5	0	0
8/10/2011 11:25	91002	1745	19.84	70.74	1.181	1.746	0.973	549.4	-81.9	467.5	267.1	5	0	0
8/10/2011 11:30	91003	2144	20.68	68.15	1.181	2.199	1.175	682.7	-98.3	584.4	266.7	5	0	0
8/10/2011 11:35	91004	2088	20.99	68.61	2.566	2.998	0.985	658.4	-102	556.4	266.1	5	0	0
8/10/2011 11:40	91005	2110	20.77	72.25	2.625	3.53	0.404	667.4	-99.5	567.9	266.3	5	0	0
8/10/2011 11:45	91006	2096	20.67	69.62	2.598	3.291	0.439	663.4	-97.4	566	266.2	5	0	0
8/10/2011 11:50	91007	1707	20.78	68.19	2.119	3.024	0.938	523.9	-85.1	438.8	266.2	5	0	0
8/10/2011 11:55	91008	1734	21.17	65.98	1.871	2.252	0.605	540.2	-81.5	458.7	266.4	5	0	0
8/10/2011 12:00	91009	1130	21.48	65.31	1.432	2.305	1.353	344.5	-73.38	271.1	266.2	5	0	0
8/10/2011 12:05	91010	814	21.46	64.32	1.176	1.639	0.759	242.4	-59.05	183.3	266.1	5	0	0
8/10/2011 12:10	91011	683.5	21.34	65.09	1.749	2.465	0.712	204.3	-48.4	155.9	266.2	5	0	0
8/10/2011 12:15	91012	599.4	20.86	66.55	1.461	2.518	0.783	179.4	-44.78	134.6	266.3	5	0	0
8/10/2011 12:20	91013	588.7	20.9	67.66	1.181	2.359	0.724	175	-43.93	131.1	266.3	5	0	0
8/10/2011 12:25	91014	664.4	20.88	66.91	1.416	2.359	0.926	195.7	-46.32	149.4	268.7	5	0	0
8/10/2011 12:30	91015	805	20.86	68.86	1.283	1.959	0.463	236.5	-49.22	187.3	267.9	5	0	0
8/10/2011 12:35	91016	847	21.21	65.39	1.101	1.639	0.297	251.6	-54	197.6	266.5	5	0	0
8/10/2011 12:40	91017	684.8	21.15	65.76	1.658	2.199	0.427	199.7	-50.99	148.8	266.4	5	0	0
8/10/2011 12:45	91018	603.1	20.93	66.82	1.251	1.773	0.178	175.5	-48.68	126.8	266.4	5	0	0
8/10/2011 12:50	91019	804	20.99	65.56	1.227	1.586	0.451	236.4	-52.23	184.1	266.5	5	0	0
8/10/2011 12:55	91020	918	21.08	65.99	1.267	2.199	0.878	271.2	-58.01	213.2	266.5	5	0	0
8/10/2011 13:00	91021	988	21.14	64.21	1.341	2.172	1.092	294.5	-61.55	232.9	266.4	5	0	0
8/10/2011 13:05	91022	986	21.68	62.98	0.681	1.133	1.412	294.8	-62.41	232.4	266.4	5	0	0
8/10/2011 13:10	91023	1456	21.83	61.73	1.224	1.666	1.424	453.7	-68.22	385.5	266.2	5	0	0
8/10/2011 13:15	91024	814	21.7	62.1	0.915	1.4	1.4	240.3	-55.91	184.4	266.1	5	0	0
8/10/2011 13:20	91025	572.9	21.6	63.09	0.958	1.346	-0.024	166.3	-46.37	120	265.8	5	0	0
8/10/2011 13:25	91026	461.9	21.49	62.38	1.069	1.373	0.309	133.2	-40.11	93.1	266.1	5	0	0
8/10/2011 13:30	91027	389.3	21.24	67.17	1.573	2.012	2.326	112.8	-35.82	76.98	266	5	0	0
8/10/2011 13:35	91028	348.3	21.07	67.19	1.567	2.066	1.329	100.2	-32.74	67.48	266.4	5	0	0
8/10/2011 13:40	91029	377.2	20.97	66.73	1.786	2.225	1.4	106.2	-27.02	79.18	268.8	5	0	0
8/10/2011 13:45	91030	495.9	20.95	67.19	1.309	1.852	0.831	140.3	-27.33	113	271	5	0	0
8/10/2011 13:50	91031	579.7	21.11	67.57	1.203	1.586	0.285	164.8	-35.69	129.1	267	5	0	0
8/10/2011 13:55	91032	500.5	21.14	64.97	1.392	1.666	0.736	141.8	-32.96	108.8	266.5	5	0	0
8/10/2011 14:00	91033	279.6	20.83	68.8	2.239	3.93	0.427	79.9	-26.69	53.22	266.5	5	0	0
8/10/2011 14:05	91034	138.7	19.55	72.38	2.707	3.877	2.955	37.56	-20.03	17.52	266.6	5	0	0
8/10/2011 14:10	91035	131.2	18.81	74.37	2.926	3.797	0.688	34.13	-18.09	16.04	266.6	5	0	0
8/10/2011 14:15	91036	102.7	18.43	76.68	2.617	4.063	1.839	25.94	-16.89	9.05	278.8	1	3.5	0.5
8/10/2011 14:20	91037	106.1	18.17	79.92	2.739	3.93	-0.285	23.88	-13.17	10.71	345.3	0	0	5
8/10/2011 14:25	91038	121.4	17.91	82.4	3.229	4.356	0.843	27.84	-11.47	16.37	378.1	0	0	5
8/10/2011 14:30	91039	113.8	17.73	84.1	3.136	4.383	0.237	25.36	-9.03	16.34	454	0	0	5
8/10/2011 14:35	91040	93.3	17.53	86.1	2.145	2.811	0.047	21.21	-8.27	12.94	438.2	0	0	5
8/10/2011 14:40	91041	99.1	17.01	86.5	2.779	3.61	0.083	22.71	-8.2	14.5	485.7	0	0	5
8/10/2011 14:45	91042	95.4	16.57	88	2.18	2.678	0.19	22.42	-8.31	14.1	451.7	0	0	5
8/10/2011 14:50	91043	98.8	16.41	88.5	1.136	1.639	0.819	23.45	-8.48	14.97	435.2	0	0	5
8/10/2011 14:55	91044	110.6	16.37	89.1	0.547	0.947	3.692	26.35	-7.026	19.32	461.9	0	0	5
8/10/2011 15:00	91045	122.7	16.42	89.7	0.939	1.746	6.909	29.71	-6.07	23.64	452.4	0	0	5
8/10/2011 15:05	91046	125.5	16.58	90.6	1.735	2.145	10.57	30.97	-6.963	24	433.8	0	0	5
8/10/2011 15:10	91047	128.5	16.72	91	1.735	2.225	8.84	32.59	-8.02	24.57	429.2	0	0	5
8/10/2011 15:15	91048	117.1	16.87	91.2	1.349	1.852	11.69	29.75	-9.85	19.89	399.9	0	0	5
8/10/2011 15:20	91049	101.8	16.94	91.3	0.867	1.24	6.85	25.92	-8.31	17.61	431.4	0	0	5
8/10/2011 15:25	91050	104.5	16.99	91.5	0.566	0.947	4.167	26.75	-8.63	18.12	427.8	0	0	5
8/10/2011 15:30	91051	138.7	17.03	91.6	0.402	0.601	8.19	36.48	-8.7	27.78	411.1	0	0	5
8/10/2011 15:35	91052	151.3	17.05	91.6	0.55	0.707	14.77	40.73	-8.23	32.5	435.3	0	0	5
8/10/2011 15:40	91053	166.6	17	91.7	1.051	1.213	14.57	46.44	-8.52	37.91	426.8	0	0	5
8/10/2011 15:45	91054	80.9	16.98	92.1	1.155	1.453	23	22.56	-6.967	15.59	408.2	0	0	5
8/10/2011 15:50	91055	69.02	17.01	92	1.072	1.267	14.89	18.99	-6.301	12.69	405.7	0	0	5
8/10/2011 15:55	91056	118.3	16.92	92.1	0.915	1.267	27.93	32.31	-8.24	24.07	399.7	0	0	5
8/10/2011 16:00	91057	141.9	16.88	92.3	0.816	1.107	29.59	38.19	-9.73	28.47	409.3	0	0	5
8/10/2011 16:05	91058	143.5	16.97	92.4	0.979	1.267	31.88	38.78	-9.34	29.44	414.5	0	0	5
8/10/2011 16:10	91059	113.3	17.08	92.4	1.267	1.613	30.5	31.23	-6.943	24.29	420.6	0	0	5
8/10/2011 16:15	91060	106.5	17.03	92.4	1.432	1.639	32.94	29.46	-6.365	23.09	413.3	0	0	5
8/10/2011 16:20	91061	157.5	16.96	92.4	1.312	1.506	36.05	43.72	-8.49	35.22	404	0	0	5
8/10/2011 16:25	91062	171.7	16.95	92.6	1.261	1.426	36.08	47.96	-9.85	38.11	395.6	0	0	5
8/10/2011 16:30	91063	156.4	17.01	92.7	1.493	1.959	38.12	43.85	-9.43	34.42	381	0	0	5
8/10/2011 16:35	91064	137.1	16.9	92.7	1.781	2.066	36.38	38.47	-8.64	29.83	370.7	0	0	5
8/10/2011 16:40	91065	121.5	16.89	92.9	1.549	1.959	42.96	34.07	-8.34	25.73	366	0	0	5
8/10/2011 16:45	91066	113.2	16.99	92.9	1.421	1.719	37.42	31.89	-8.24	23.65	363.2	0	0	5
8/10/2011 16:50	91067	101.5	16.97	92.6	1.322	1.533	43.22	28.49	-8.28	20.21	360.8	0	0	5
8/10/2011 16:55	91068	102.5	16.86	92.8	1.261	1.373	18.88	28.35	-9.17	19.18	360.7	0	0	5
8/10/2011 17:00	91069	98.6	16.94	92.8	1.301	1.693	19.2	27.27	-9.1	18.17	372.8	0	0	5
8/10/2011 17:05	91070	96.8	16.95	92.8	1.384	1.666	49.93	26.94	-9.15	17.79	381.1	0	0	5
8/10/2011 17:10	91071	79.02	16.96	92.7	1.33	1.586	47.77	21.37	-8.87	12.5	375.4	0	0	5
8/10/2011 17:15	91072	64.13	16.95	92.9	1.048	1.32	50.64	17.3	-8.14	9.16	388	0	0	5
8/10/2011 17:20	91073	54.89	16.98	93	1.115	1.32	51.78	15.14	-6.044	9.1	423.8	0	0	5
8/10/2011 17:25	91074	53.31	16.97	92.9	0.824	0.974	-0.047	15.35	-5.941	9.41	400.7	0	0	5
8/10/2011 17:30	91075	57.14	16.93	93.1	0.734	0.894	3.776	18.41	-5.844	12.57	396.9	0	0	5
8/10/2011 17:35	91076	60.42	16.99	93.1	0.808	0.974	4.726	23.01	-5.711	17.3	397.6	0	0	5
8/10/2011 17:40	91077	45.8	16.99	93	0.787	1.027	8.55	14.74	-6.068	8.67	375	0	0	5
8/10/2011 17:45	91078	35.3	16.92	93	0.87	1.053	57.54	9.53	-6.477	3.058	362.6	0	0	5
8/10/2011 17:50	91079	30.05	16.87	93.1	1.256	1.453	54.24	8.01	-6.852	1.158	357.4	0	0	5
8/10/2011 17:55	91080	25.99	16.86	93.1	1.192	1.293	59.33	6.524	-7.621	-1.098	357.2	0	0	5
8/10/2011 18:00	91081	19.32	16.71	93	1.077	1.24	32.71	3.564	-8.41	-4.845	359.2	0	0	5
8/10/2011 18:05	91082	11.57	16.51	92.8	1.514	1.799	52.05	0.404	-8.74	-8.33	361.3	0	0	5
8/10/2011 18:10	91083	6.182	16.21	93.2	1.442	1.639	48.73	-1.033	-8.76	-9.79	362.6	0	0	5
8/10/2011 18:15	91084	3.125	16.02	93.5	1.045	1.24	53.25	-1.703	-8.05	-9.75	362.6	0	0	5
8/10/2011 18:20	91085	1.178	16.04	93.7	1.088	1.293	48.15	-2.2	-7.494	-9.69	364.2	0	0	5
8/10/2011 18:25	91086	0.334	15.95	93.5	0.558	1.027	46.78	-2.924	-6.871	-9.79	366.3	0	0	5
8/10/2011 18:30	91087	0.033	15.77	93.6	0.178	0.441	42.47	-2.868	-5.611	-8.48	366.9	0	0	5
8/10/2011 18:35	91088	-0.033	15.7	93.6	0.267	0.547	42.12	-2.494	-3.846	-6.339	366.1	0	0	5
8/10/2011 18:40	91089	-0.075	15.55	93.6	1.109	1.373	37.58	-1.855	-4.118	-5.973	365.3	0	0	5
8/10/2011 18:45	91090	-0.084	15.36	93.7	0.955	1.133	26.65	-1.775	-5.557	-7.331	365.9	0	0	5
8/10/2011 18:50	91091	-0.067	15.3	94	1.083	1.426	20.76	-1.567	-5.517	-7.084	365.2	0	0	5
8/10/2011 18:55	91092	-0.067	15.35	94	0.958	1.426	49.28	-1.709	-5.59	-7.3	363.7	0	0	5
8/10/2011 19:00	91093	-0.05	15.36	94.1	0.497	0.654	50.31	-2.332	-5.896	-8.23	363.6	0	0	5
8/10/2011 19:05	91094	-0.084	15.36	94	0.471	0.654	51.94	-2.321	-5.357	-7.678	365.6	0	0	5
8/10/2011 19:10	91095	-0.058	15.32	94.1	0.373	0.761	58.21	-2.133	-4.315	-6.449	366.1	0	0	5
8/10/2011 19:15	91096	-0.033	15.3	93.9	0.148	0.574	12.72	-1.87	-3.788	-5.658	366.1	0	0	5
8/10/2011 19:20	91097	0	15.31	94.2	0	0	12.41	-1.325	-2.901	-4.226	365.6	0	0	5
8/10/2011 19:25	91098	-0.017	15.38	94.2	0.413	0.627	18.42	-1.167	-2.356	-3.524	360.4	0	0	5
8/10/2011 19:30	91099	-0.067	15.43	94.1	0.545	0.627	27.21	-1.443	-2.68	-4.123	355	0	0	5
8/10/2011 19:35	91100	-0.033	15.43	94.2	0.468	0.521	25.28	-1.534	-2.677	-4.211	349	0	0	5
8/10/2011 19:40	91101	-0.067	15.45	94.2	0.033	0.334	23.67	-1.67	-2.674	-4.344	345.2	0	0	5
8/10/2011 19:45	91102	-0.075	15.47	94.2	0.25	0.441	31.26	-1.708	-3.025	-4.733	343.1	0	0	5
8/10/2011 19:50	91103	-0.084	15.45	94.2	0.387	0.734	40.42	-1.696	-3.443	-5.139	342.3	0	0	5
8/10/2011 19:55	91104	-0.05	15.36	94.2	0.819	0.894	41.29	-1.811	-4.346	-6.157	342.8	0	0	5
8/10/2011 20:00	91105	-0.067	15.2	94.1	0.806	0.867	36.83	-2.134	-4.567	-6.7	344.2	0	0	5
8/10/2011 20:05	91106	-0.058	15.09	94.2	0.244	0.627	50.93	-2.45	-4.143	-6.593	344.8	0	0	5
8/10/2011 20:10	91107	-0.058	14.94	94.2	0	0	48.21	-2.542	-3.798	-6.34	345.3	0	0	5
8/10/2011 20:15	91108	-0.084	14.99	94.5	0	0	11.96	-1.937	-2.732	-4.668	346.4	0	0	5
8/10/2011 20:20	91109	-0.084	15.06	94.5	0.535	0.681	13.15	-1.475	-1.956	-3.431	347.8	0	0	5
8/10/2011 20:25	91110	-0.042	15.12	94.6	0.902	1	16.07	-1.334	-1.463	-2.797	348.5	0	0	5
8/10/2011 20:30	91111	-0.05	15.18	94.7	1.259	1.4	14.51	-1.221	-1.726	-2.947	347.9	0	0	5
8/10/2011 20:35	91112	-0.067	15.26	94.7	0.968	1.24	15.94	-1.251	-2.105	-3.356	350.4	0	0	5
8/10/2011 20:40	91113	-0.075	15.28	94.8	1.014	1.133	19.23	-1.199	-1.905	-3.104	355.2	0	0	5
8/10/2011 20:45	91114	-0.067	15.21	94.7	0.731	0.974	14.75	-1.327	-2.129	-3.456	359.8	0	0	5
8/10/2011 20:50	91115	-0.067	15.22	94.8	0.819	0.974	16.17	-1.161	-1.835	-2.997	362.2	0	0	5
8/10/2011 20:55	91116	-0.067	15.22	94.8	0.755	0.84	18.81	-1.024	-1.493	-2.517	362.5	0	0	5
8/10/2011 21:00	91117	-0.084	15.24	94.9	0.968	1.107	13.05	-0.804	-1.399	-2.203	367.4	0	0	5
