TOA5	ROS_WS	CR3000	4909	CR3000.Std.11	CPU:weather_station_final.CR3	30238	Table15min						
TIMESTAMP	RECORD	Rain_mm_Tot	ASoilTemp_Avg	PTemp_C_Avg	VW_Avg	VW_2_Avg	VW_3_Avg	HalfBR_Avg(1)	HalfBR_Avg(2)	SoilTemp_Avg(1)	SoilTemp_Avg(2)	shf_mv_Avg	shf_Avg
TS	RN	mm	Deg C	Deg C				mV/mV	mV/mV	Deg C	Deg C	mV	W/m^2
		Tot	Avg	Avg	Avg	Avg	Avg	Avg	Avg	Avg	Avg	Avg	Avg
4/10/2011 12:15	29953	0	19.71	19.74	0.181	0.165	0.211	NAN	NAN	NAN	NAN	-0.084	-1.369
4/10/2011 12:30	29954	0	19.44	20.34	0.181	0.165	0.211	NAN	NAN	NAN	NAN	-0.072	-1.17
4/10/2011 12:45	29955	0	19.75	20.88	0.18	0.165	0.211	NAN	NAN	NAN	NAN	-0.076	-1.234
4/10/2011 13:00	29956	0	18.75	21.12	0.18	0.165	0.211	NAN	NAN	NAN	NAN	-0.064	-1.034
4/10/2011 13:15	29957	0	17.92	20.85	0.18	0.165	0.211	NAN	NAN	NAN	NAN	-0.008	-0.124
4/10/2011 13:30	29958	0	17.89	20.26	0.18	0.165	0.211	NAN	NAN	NAN	NAN	0.047	0.764
4/10/2011 13:45	29959	0	18.12	19.78	0.18	0.165	0.211	NAN	NAN	NAN	NAN	0.057	0.922
4/10/2011 14:00	29960	0	19.04	19.62	0.18	0.165	0.211	NAN	NAN	NAN	NAN	0.037	0.607
4/10/2011 14:15	29961	0	19.16	19.88	0.18	0.165	0.211	NAN	NAN	NAN	NAN	0.013	0.211
4/10/2011 14:30	29962	0	19.16	20.26	0.18	0.165	0.211	NAN	NAN	NAN	NAN	0.002	0.027
4/10/2011 14:45	29963	0	19.22	20.51	0.18	0.165	0.211	NAN	NAN	NAN	NAN	0	-0.005
4/10/2011 15:00	29964	0	19.64	20.73	0.18	0.165	0.211	0.211	NAN	27.64	NAN	0	-0.007
4/10/2011 15:15	29965	0	18.68	21.07	0.18	0.165	0.211	NAN	NAN	NAN	NAN	-0.014	-0.23
4/10/2011 15:30	29966	0	18.49	20.94	0.18	0.165	0.211	NAN	NAN	NAN	NAN	0.02	0.318
4/10/2011 15:45	29967	0	18.6	20.59	0.179	0.165	0.211	NAN	NAN	NAN	NAN	0.027	0.433
4/10/2011 16:00	29968	0	17.9	20.18	0.179	0.164	0.211	NAN	NAN	NAN	NAN	0.06	0.966
4/10/2011 16:15	29969	0	17.78	19.69	0.179	0.164	0.211	NAN	NAN	NAN	NAN	0.059	0.961
4/10/2011 16:30	29970	0	17.46	19.22	0.179	0.164	0.211	NAN	NAN	NAN	NAN	0.051	0.828
4/10/2011 16:45	29971	0	17.26	18.78	0.179	0.164	0.211	NAN	NAN	NAN	NAN	0.062	1.013
4/10/2011 17:00	29972	0	17.32	18.41	0.179	0.164	0.211	NAN	NAN	NAN	NAN	0.066	1.068
4/10/2011 17:15	29973	0	17.46	18.14	0.179	0.164	0.211	NAN	NAN	NAN	NAN	0.059	0.961
4/10/2011 17:30	29974	0	16.93	17.94	0.179	0.164	0.211	NAN	NAN	NAN	NAN	0.069	1.121
4/10/2011 17:45	29975	0	16.07	17.62	0.179	0.164	0.211	NAN	NAN	NAN	NAN	0.103	1.665
4/10/2011 18:00	29976	0	15.6	17.11	0.179	0.164	0.211	NAN	NAN	NAN	NAN	0.112	1.813
4/10/2011 18:15	29977	0	15.16	16.53	0.178	0.164	0.211	NAN	NAN	NAN	NAN	0.126	2.05
4/10/2011 18:30	29978	0	14.94	16	0.178	0.164	0.211	NAN	NAN	NAN	NAN	0.111	1.796
4/10/2011 18:45	29979	0	14.64	15.54	0.178	0.164	0.211	NAN	NAN	NAN	NAN	0.105	1.705
4/10/2011 19:00	29980	0	14.43	15.12	0.178	0.164	0.211	NAN	NAN	NAN	NAN	0.121	1.968
4/10/2011 19:15	29981	0	13.71	14.75	0.178	0.163	0.211	NAN	NAN	NAN	NAN	0.13	2.107
4/10/2011 19:30	29982	0	12.94	14.32	0.178	0.163	0.211	NAN	NAN	NAN	NAN	0.152	2.464
4/10/2011 19:45	29983	0	12.28	13.81	0.178	0.163	0.211	NAN	NAN	NAN	NAN	0.161	2.608
4/10/2011 20:00	29984	0	12.05	13.32	0.178	0.163	0.211	NAN	NAN	NAN	NAN	0.15	2.438
4/10/2011 20:15	29985	0	12.08	12.92	0.178	0.163	0.211	NAN	NAN	NAN	NAN	0.118	1.918
4/10/2011 20:30	29986	0	11.86	12.63	0.178	0.163	0.211	NAN	NAN	NAN	NAN	0.099	1.607
4/10/2011 20:45	29987	0	12.02	12.42	0.178	0.163	0.211	NAN	NAN	NAN	NAN	0.087	1.408
4/10/2011 21:00	29988	0	12.12	12.29	0.178	0.163	0.211	NAN	NAN	NAN	NAN	0.074	1.205
4/10/2011 21:15	29989	0	11.44	12.17	0.178	0.163	0.211	NAN	NAN	NAN	NAN	0.069	1.125
4/10/2011 21:30	29990	0	11.06	11.92	0.178	0.163	0.211	NAN	NAN	NAN	NAN	0.062	1.003
4/10/2011 21:45	29991	0	10.42	11.46	0.177	0.163	0.211	NAN	NAN	NAN	NAN	0.092	1.486
4/10/2011 22:00	29992	0	9.31	10.9	0.177	0.163	0.211	NAN	NAN	NAN	NAN	0.129	2.102
4/10/2011 22:15	29993	0	9.43	10.27	0.177	0.163	0.211	NAN	NAN	NAN	NAN	0.119	1.935
4/10/2011 22:30	29994	0	9.63	9.68	0.177	0.163	0.211	NAN	NAN	NAN	NAN	0.117	1.892
4/10/2011 22:45	29995	0	9.59	9.36	0.177	0.162	0.211	NAN	NAN	NAN	NAN	0.101	1.638
4/10/2011 23:00	29996	0	10.14	9.3	0.177	0.162	0.211	NAN	NAN	NAN	NAN	0.072	1.17
4/10/2011 23:15	29997	0	10.5	9.35	0.177	0.162	0.211	NAN	NAN	NAN	NAN	0.046	0.74
4/10/2011 23:30	29998	0	9.92	9.4	0.177	0.162	0.211	NAN	NAN	NAN	NAN	0.03	0.49
4/10/2011 23:45	29999	0	9.09	9.32	0.177	0.162	0.211	NAN	NAN	NAN	NAN	0.034	0.549
5/10/2011 0:00	30000	0	8.85	9.04	0.177	0.162	0.211	NAN	NAN	NAN	NAN	0.029	0.47
5/10/2011 0:15	30001	0	7.671	8.64	0.177	0.162	0.211	NAN	NAN	NAN	NAN	0.047	0.768
5/10/2011 0:30	30002	0	7.608	8.19	0.177	0.162	0.211	NAN	NAN	NAN	NAN	0.067	1.095
5/10/2011 0:45	30003	0	7.79	7.797	0.177	0.162	0.211	NAN	NAN	NAN	NAN	0.054	0.88
5/10/2011 1:00	30004	0	7.589	7.564	0.177	0.162	0.211	NAN	NAN	NAN	NAN	0.041	0.666
5/10/2011 1:15	30005	0	7.777	7.475	0.177	0.162	0.211	NAN	NAN	NAN	NAN	0.042	0.674
5/10/2011 1:30	30006	0	7.268	7.386	0.177	0.162	0.211	NAN	NAN	NAN	NAN	0.04	0.647
5/10/2011 1:45	30007	0	6.804	7.248	0.176	0.162	0.211	NAN	NAN	NAN	NAN	0.057	0.922
5/10/2011 2:00	30008	0	6.903	7.099	0.176	0.162	0.211	NAN	NAN	NAN	NAN	0.043	0.705
5/10/2011 2:15	30009	0	7.306	6.992	0.176	0.162	0.211	NAN	NAN	NAN	NAN	0.038	0.621
5/10/2011 2:30	30010	0	7.725	7.005	0.176	0.162	0.211	NAN	NAN	NAN	NAN	0.026	0.416
5/10/2011 2:45	30011	0	7.837	7.084	0.176	0.162	0.211	NAN	NAN	NAN	NAN	0.02	0.322
5/10/2011 3:00	30012	0	7.94	7.203	0.176	0.161	0.211	NAN	NAN	NAN	NAN	0.005	0.083
5/10/2011 3:15	30013	0	8.16	7.416	0.176	0.161	0.211	NAN	NAN	NAN	NAN	-0.009	-0.151
5/10/2011 3:30	30014	0	8.17	7.65	0.176	0.161	0.211	NAN	NAN	NAN	NAN	-0.017	-0.278
5/10/2011 3:45	30015	0	8.33	7.858	0.176	0.161	0.211	NAN	NAN	NAN	NAN	-0.024	-0.397
5/10/2011 4:00	30016	0	8.42	8.03	0.176	0.161	0.211	NAN	NAN	NAN	NAN	-0.028	-0.462
5/10/2011 4:15	30017	0	8.65	8.18	0.176	0.161	0.211	NAN	NAN	NAN	NAN	-0.032	-0.516
5/10/2011 4:30	30018	0	8.62	8.32	0.176	0.161	0.211	NAN	NAN	NAN	NAN	-0.033	-0.543
5/10/2011 4:45	30019	0	8.63	8.44	0.176	0.161	0.211	NAN	NAN	NAN	NAN	-0.034	-0.545
5/10/2011 5:00	30020	0	8.8	8.54	0.176	0.161	0.211	NAN	NAN	NAN	NAN	-0.033	-0.542
5/10/2011 5:15	30021	0	9.02	8.64	0.176	0.161	0.211	NAN	NAN	NAN	NAN	-0.035	-0.567
5/10/2011 5:30	30022	0	9.16	8.76	0.176	0.161	0.211	NAN	NAN	NAN	NAN	-0.036	-0.583
5/10/2011 5:45	30023	0	9.23	8.87	0.176	0.161	0.211	NAN	NAN	NAN	NAN	-0.037	-0.602
5/10/2011 6:00	30024	0	9.51	8.98	0.176	0.161	0.211	NAN	NAN	NAN	NAN	-0.04	-0.642
5/10/2011 6:15	30025	0	10.15	9.12	0.176	0.161	0.21	NAN	NAN	NAN	NAN	-0.055	-0.892
5/10/2011 6:30	30026	0	10.36	9.36	0.176	0.161	0.21	NAN	NAN	NAN	NAN	-0.062	-0.999
5/10/2011 6:45	30027	0	10.75	9.63	0.176	0.161	0.21	NAN	NAN	NAN	NAN	-0.075	-1.216
5/10/2011 7:00	30028	0	11.78	9.94	0.176	0.161	0.21	NAN	NAN	NAN	NAN	-0.102	-1.651
5/10/2011 7:15	30029	0	12.8	10.35	0.176	0.161	0.21	NAN	NAN	NAN	NAN	-0.149	-2.425
5/10/2011 7:30	30030	0	14.59	11.03	0.176	0.161	0.21	NAN	NAN	NAN	NAN	-0.287	-4.654
5/10/2011 7:45	30031	0	14.04	12.11	0.176	0.161	0.21	NAN	NAN	NAN	NAN	-0.28	-4.547
5/10/2011 8:00	30032	0	15.36	13.03	0.176	0.161	0.21	NAN	NAN	NAN	NAN	-0.346	-5.612
5/10/2011 8:15	30033	0	16.39	14.09	0.176	0.161	0.21	NAN	NAN	NAN	NAN	-0.409	-6.638
5/10/2011 8:30	30034	0	17	15.34	0.176	0.161	0.21	NAN	NAN	NAN	NAN	-0.433	-7.024
5/10/2011 8:45	30035	0	18.14	16.87	0.176	0.161	0.21	NAN	NAN	NAN	NAN	-0.469	-7.611
5/10/2011 9:00	30036	0	18.31	18.49	0.176	0.161	0.21	NAN	NAN	NAN	NAN	-0.423	-6.87
5/10/2011 9:15	30037	0	18.65	19.54	0.176	0.161	0.21	NAN	NAN	NAN	NAN	-0.483	-7.839
5/10/2011 9:30	30038	0	18.07	20.29	0.176	0.161	0.21	NAN	NAN	NAN	NAN	-0.501	-8.14
5/10/2011 9:45	30039	0	17.77	20.66	0.176	0.161	0.21	NAN	NAN	NAN	NAN	-0.408	-6.624
5/10/2011 10:00	30040	0	17.61	20.52	0.176	0.161	0.21	NAN	NAN	NAN	NAN	-0.256	-4.155
5/10/2011 10:15	30041	0	17.77	20.26	0.176	0.161	0.21	NAN	NAN	NAN	NAN	-0.215	-3.489
5/10/2011 10:30	30042	0	19.24	20.15	0.176	0.161	0.21	NAN	NAN	NAN	NAN	-0.209	-3.388
5/10/2011 10:45	30043	0	19.71	20.56	0.176	0.161	0.21	0.203	0.201	28.74	29.01	-0.22	-3.574
5/10/2011 11:00	30044	0	21.31	21.22	0.176	0.161	0.21	0.196	NAN	29.75	NAN	-0.217	-3.52
5/10/2011 11:15	30045	0	20.43	21.86	0.176	0.161	0.21	NAN	NAN	NAN	NAN	-0.17	-2.765
5/10/2011 11:30	30046	0	19.97	22.17	0.176	0.161	0.21	NAN	NAN	NAN	NAN	-0.118	-1.92
5/10/2011 11:45	30047	0	19.35	22.06	0.176	0.161	0.21	NAN	NAN	NAN	NAN	-0.083	-1.348
5/10/2011 12:00	30048	0	19.21	21.71	0.176	0.161	0.21	NAN	NAN	NAN	NAN	-0.061	-0.994
5/10/2011 12:15	30049	0	19.19	21.38	0.175	0.161	0.21	NAN	NAN	NAN	NAN	-0.035	-0.571
5/10/2011 12:30	30050	0	19.58	21.15	0.175	0.161	0.21	NAN	NAN	NAN	NAN	-0.012	-0.195
5/10/2011 12:45	30051	0	20.08	21.11	0.175	0.161	0.21	NAN	NAN	NAN	NAN	-0.014	-0.232
5/10/2011 13:00	30052	0	20.54	21.28	0.175	0.161	0.21	NAN	NAN	NAN	NAN	-0.027	-0.44
5/10/2011 13:15	30053	0	19.47	21.54	0.175	0.161	0.21	NAN	NAN	NAN	NAN	-0.015	-0.247
5/10/2011 13:30	30054	0	19.85	21.56	0.175	0.161	0.21	NAN	NAN	NAN	NAN	-0.007	-0.12
5/10/2011 13:45	30055	0	19.59	21.52	0.175	0.161	0.21	NAN	NAN	NAN	NAN	0.006	0.092
5/10/2011 14:00	30056	0	19.92	21.5	0.175	0.16	0.21	NAN	NAN	NAN	NAN	0.003	0.051
5/10/2011 14:15	30057	0	18.86	21.52	0.175	0.16	0.21	NAN	NAN	NAN	NAN	0.024	0.385
5/10/2011 14:30	30058	0	19.1	21.17	0.175	0.16	0.21	NAN	NAN	NAN	NAN	0.025	0.398
5/10/2011 14:45	30059	0	19.56	20.87	0.175	0.16	0.21	NAN	NAN	NAN	NAN	0.031	0.505
5/10/2011 15:00	30060	0	19.15	20.88	0.175	0.16	0.21	NAN	NAN	NAN	NAN	0.031	0.5
5/10/2011 15:15	30061	0	19.22	20.78	0.174	0.16	0.21	NAN	NAN	NAN	NAN	0.047	0.762
5/10/2011 15:30	30062	0	18.71	20.62	0.174	0.16	0.21	NAN	NAN	NAN	NAN	0.061	0.991
5/10/2011 15:45	30063	0	18.64	20.33	0.174	0.16	0.21	NAN	NAN	NAN	NAN	0.072	1.175
5/10/2011 16:00	30064	0	18.54	19.97	0.174	0.16	0.21	NAN	NAN	NAN	NAN	0.062	1.012
5/10/2011 16:15	30065	0	18.52	19.67	0.174	0.16	0.21	NAN	NAN	NAN	NAN	0.055	0.897
5/10/2011 16:30	30066	0	18.34	19.42	0.174	0.16	0.21	NAN	NAN	NAN	NAN	0.048	0.778
5/10/2011 16:45	30067	0	18.21	19.17	0.174	0.16	0.21	NAN	NAN	NAN	NAN	0.048	0.786
5/10/2011 17:00	30068	0	17.88	18.91	0.174	0.16	0.21	NAN	NAN	NAN	NAN	0.061	0.986
5/10/2011 17:15	30069	0	17.71	18.62	0.174	0.159	0.21	NAN	NAN	NAN	NAN	0.063	1.03
5/10/2011 17:30	30070	0	17.4	18.32	0.174	0.159	0.21	NAN	NAN	NAN	NAN	0.058	0.938
5/10/2011 17:45	30071	0	16.69	17.96	0.174	0.159	0.21	NAN	NAN	NAN	NAN	0.073	1.18
5/10/2011 18:00	30072	0	16.57	17.54	0.173	0.159	0.21	NAN	NAN	NAN	NAN	0.072	1.169
5/10/2011 18:15	30073	0	15.99	17.16	0.173	0.159	0.21	NAN	NAN	NAN	NAN	0.07	1.134
5/10/2011 18:30	30074	0	15.75	16.75	0.173	0.159	0.21	NAN	NAN	NAN	NAN	0.077	1.25
5/10/2011 18:45	30075	0	15.5	16.36	0.173	0.159	0.21	NAN	NAN	NAN	NAN	0.079	1.278
5/10/2011 19:00	30076	0	15.35	16.01	0.173	0.159	0.21	NAN	NAN	NAN	NAN	0.071	1.157
5/10/2011 19:15	30077	0	14.96	15.68	0.173	0.159	0.21	NAN	NAN	NAN	NAN	0.07	1.144
5/10/2011 19:30	30078	0	14.62	15.35	0.173	0.159	0.21	NAN	NAN	NAN	NAN	0.069	1.123
5/10/2011 19:45	30079	0	13.62	14.99	0.173	0.159	0.21	NAN	NAN	NAN	NAN	0.072	1.175
5/10/2011 20:00	30080	0	12.66	14.56	0.173	0.159	0.21	NAN	NAN	NAN	NAN	0.071	1.154
5/10/2011 20:15	30081	0	12.97	14.08	0.173	0.159	0.21	NAN	NAN	NAN	NAN	0.087	1.417
5/10/2011 20:30	30082	0	12.71	13.66	0.173	0.158	0.21	NAN	NAN	NAN	NAN	0.087	1.416
5/10/2011 20:45	30083	0	12.07	13.28	0.173	0.158	0.21	NAN	NAN	NAN	NAN	0.093	1.503
5/10/2011 21:00	30084	0	11.91	12.86	0.173	0.158	0.21	NAN	NAN	NAN	NAN	0.099	1.602
5/10/2011 21:15	30085	0	12.1	12.52	0.172	0.158	0.21	NAN	NAN	NAN	NAN	0.081	1.319
5/10/2011 21:30	30086	0	11.27	12.31	0.172	0.158	0.21	NAN	NAN	NAN	NAN	0.069	1.126
5/10/2011 21:45	30087	0	11.21	12.03	0.172	0.158	0.21	NAN	NAN	NAN	NAN	0.058	0.94
5/10/2011 22:00	30088	0	11.49	11.7	0.172	0.158	0.21	NAN	NAN	NAN	NAN	0.063	1.018
5/10/2011 22:15	30089	0	11.4	11.41	0.172	0.158	0.21	NAN	NAN	NAN	NAN	0.061	0.991
5/10/2011 22:30	30090	0	11.35	11.21	0.172	0.158	0.21	NAN	NAN	NAN	NAN	0.06	0.975
5/10/2011 22:45	30091	0	11.42	11.11	0.172	0.158	0.21	NAN	NAN	NAN	NAN	0.051	0.826
5/10/2011 23:00	30092	0	11.15	11.09	0.172	0.158	0.21	NAN	NAN	NAN	NAN	0.037	0.598
5/10/2011 23:15	30093	0	10.74	11.06	0.172	0.158	0.21	NAN	NAN	NAN	NAN	0.029	0.472
5/10/2011 23:30	30094	0	10.8	10.97	0.172	0.158	0.21	NAN	NAN	NAN	NAN	0.031	0.511
5/10/2011 23:45	30095	0	11.13	10.85	0.172	0.158	0.21	NAN	NAN	NAN	NAN	0.021	0.34
6/10/2011 0:00	30096	0	11.17	10.75	0.172	0.158	0.21	NAN	NAN	NAN	NAN	0.018	0.297
6/10/2011 0:15	30097	0	11.07	10.73	0.172	0.158	0.21	NAN	NAN	NAN	NAN	0.018	0.298
6/10/2011 0:30	30098	0	10.72	10.72	0.172	0.158	0.21	NAN	NAN	NAN	NAN	0.017	0.269
6/10/2011 0:45	30099	0	10.5	10.68	0.172	0.158	0.21	NAN	NAN	NAN	NAN	0.017	0.278
6/10/2011 1:00	30100	0	10.38	10.6	0.172	0.157	0.21	NAN	NAN	NAN	NAN	0.021	0.339
6/10/2011 1:15	30101	0	10.51	10.5	0.172	0.157	0.21	NAN	NAN	NAN	NAN	0.02	0.332
6/10/2011 1:30	30102	0	10.67	10.47	0.172	0.157	0.21	NAN	NAN	NAN	NAN	0.018	0.294
6/10/2011 1:45	30103	0	10.56	10.48	0.172	0.157	0.209	NAN	NAN	NAN	NAN	0.018	0.296
6/10/2011 2:00	30104	0	10.63	10.49	0.172	0.157	0.209	NAN	NAN	NAN	NAN	0.011	0.178
6/10/2011 2:15	30105	0	10.68	10.5	0.171	0.157	0.209	NAN	NAN	NAN	NAN	0.005	0.077
6/10/2011 2:30	30106	0	10.73	10.53	0.171	0.157	0.209	NAN	NAN	NAN	NAN	0.001	0.013
6/10/2011 2:45	30107	0	10.91	10.56	0.171	0.157	0.209	NAN	NAN	NAN	NAN	-0.003	-0.044
6/10/2011 3:00	30108	0	10.82	10.6	0.171	0.157	0.209	NAN	NAN	NAN	NAN	0	0.001
6/10/2011 3:15	30109	0	10.65	10.65	0.171	0.157	0.209	NAN	NAN	NAN	NAN	-0.004	-0.069
6/10/2011 3:30	30110	0	10.73	10.66	0.171	0.157	0.209	NAN	NAN	NAN	NAN	-0.005	-0.085
6/10/2011 3:45	30111	0	10.83	10.66	0.171	0.157	0.209	NAN	NAN	NAN	NAN	-0.003	-0.055
6/10/2011 4:00	30112	0	10.88	10.67	0.171	0.157	0.209	NAN	NAN	NAN	NAN	-0.005	-0.081
6/10/2011 4:15	30113	0	10.66	10.68	0.171	0.157	0.209	NAN	NAN	NAN	NAN	-0.008	-0.133
6/10/2011 4:30	30114	0	10.64	10.67	0.171	0.157	0.209	NAN	NAN	NAN	NAN	-0.005	-0.085
6/10/2011 4:45	30115	0	10.72	10.66	0.171	0.157	0.209	NAN	NAN	NAN	NAN	-0.008	-0.131
6/10/2011 5:00	30116	0	10.84	10.67	0.171	0.157	0.209	NAN	NAN	NAN	NAN	-0.007	-0.108
6/10/2011 5:15	30117	0	10.88	10.69	0.171	0.157	0.209	NAN	NAN	NAN	NAN	-0.008	-0.128
6/10/2011 5:30	30118	0	10.87	10.72	0.171	0.157	0.209	NAN	NAN	NAN	NAN	-0.01	-0.167
6/10/2011 5:45	30119	0	10.78	10.75	0.171	0.157	0.209	NAN	NAN	NAN	NAN	-0.005	-0.083
6/10/2011 6:00	30120	0	11.04	10.78	0.171	0.157	0.209	NAN	NAN	NAN	NAN	-0.011	-0.179
6/10/2011 6:15	30121	0	11.32	10.84	0.171	0.157	0.209	NAN	NAN	NAN	NAN	-0.02	-0.322
6/10/2011 6:30	30122	0	11.52	10.95	0.171	0.157	0.209	NAN	NAN	NAN	NAN	-0.024	-0.397
6/10/2011 6:45	30123	0	11.83	11.12	0.171	0.157	0.209	NAN	NAN	NAN	NAN	-0.031	-0.506
6/10/2011 7:00	30124	0	12.56	11.37	0.171	0.157	0.209	NAN	NAN	NAN	NAN	-0.043	-0.706
6/10/2011 7:15	30125	0	12.92	11.74	0.171	0.156	0.209	NAN	NAN	NAN	NAN	-0.062	-1.006
6/10/2011 7:30	30126	0	12.77	12.11	0.171	0.156	0.209	NAN	NAN	NAN	NAN	-0.072	-1.166
6/10/2011 7:45	30127	0	13.06	12.39	0.171	0.156	0.209	NAN	NAN	NAN	NAN	-0.072	-1.169
6/10/2011 8:00	30128	0	13.32	12.61	0.171	0.156	0.209	NAN	NAN	NAN	NAN	-0.071	-1.153
6/10/2011 8:15	30129	0	13.73	12.83	0.171	0.156	0.209	NAN	NAN	NAN	NAN	-0.072	-1.17
6/10/2011 8:30	30130	0	13.89	13.11	0.171	0.156	0.209	NAN	NAN	NAN	NAN	-0.08	-1.302
6/10/2011 8:45	30131	0	14.49	13.44	0.171	0.156	0.209	NAN	NAN	NAN	NAN	-0.097	-1.569
6/10/2011 9:00	30132	0	15.32	13.82	0.171	0.156	0.209	NAN	NAN	NAN	NAN	-0.124	-2.005
6/10/2011 9:15	30133	0	16.08	14.41	0.171	0.156	0.209	NAN	NAN	NAN	NAN	-0.164	-2.659
6/10/2011 9:30	30134	0	16.35	15.25	0.171	0.156	0.209	NAN	NAN	NAN	NAN	-0.203	-3.295
6/10/2011 9:45	30135	0	16.93	16.26	0.171	0.156	0.209	NAN	NAN	NAN	NAN	-0.211	-3.433
6/10/2011 10:00	30136	0	16.97	17.33	0.171	0.156	0.209	NAN	NAN	NAN	NAN	-0.242	-3.929
6/10/2011 10:15	30137	0	16.08	18.21	0.171	0.156	0.209	NAN	NAN	NAN	NAN	-0.205	-3.326
6/10/2011 10:30	30138	0	16.21	18.56	0.171	0.156	0.209	NAN	NAN	NAN	NAN	-0.18	-2.921
6/10/2011 10:45	30139	0	15.87	18.6	0.171	0.156	0.209	NAN	NAN	NAN	NAN	-0.133	-2.163
6/10/2011 11:00	30140	0	15.77	18.35	0.171	0.156	0.209	NAN	NAN	NAN	NAN	-0.095	-1.534
6/10/2011 11:15	30141	0	15.75	17.97	0.171	0.156	0.209	NAN	NAN	NAN	NAN	-0.05	-0.804
6/10/2011 11:30	30142	0	15.66	17.62	0.171	0.156	0.209	NAN	NAN	NAN	NAN	-0.021	-0.348
6/10/2011 11:45	30143	0	15.48	17.31	0.171	0.156	0.209	NAN	NAN	NAN	NAN	-0.003	-0.049
6/10/2011 12:00	30144	0	15.3	17.02	0.171	0.156	0.209	NAN	NAN	NAN	NAN	0.015	0.239
6/10/2011 12:15	30145	0	15.14	16.73	0.171	0.156	0.209	NAN	NAN	NAN	NAN	0.027	0.437
6/10/2011 12:30	30146	0	15.12	16.46	0.171	0.156	0.209	NAN	NAN	NAN	NAN	0.037	0.606
6/10/2011 12:45	30147	0	15.1	16.24	0.171	0.156	0.209	NAN	NAN	NAN	NAN	0.032	0.525
6/10/2011 13:00	30148	0	15.06	16.13	0.171	0.156	0.209	NAN	NAN	NAN	NAN	0.021	0.346
6/10/2011 13:15	30149	0	14.76	16.05	0.171	0.156	0.209	NAN	NAN	NAN	NAN	-0.001	-0.015
6/10/2011 13:30	30150	0	15.32	15.92	0.171	0.156	0.209	NAN	NAN	NAN	NAN	-0.002	-0.039
6/10/2011 13:45	30151	0	15.94	15.99	0.171	0.156	0.209	NAN	NAN	NAN	NAN	-0.005	-0.087
6/10/2011 14:00	30152	0	16.11	16.32	0.171	0.156	0.208	NAN	NAN	NAN	NAN	-0.016	-0.256
6/10/2011 14:15	30153	0	16.07	16.67	0.171	0.156	0.208	NAN	NAN	NAN	NAN	-0.037	-0.607
6/10/2011 14:30	30154	0	16.08	16.85	0.171	0.156	0.208	NAN	NAN	NAN	NAN	-0.033	-0.542
6/10/2011 14:45	30155	0	15.99	16.94	0.171	0.156	0.208	NAN	NAN	NAN	NAN	-0.025	-0.41
6/10/2011 15:00	30156	0	15.94	16.92	0.171	0.156	0.208	NAN	NAN	NAN	NAN	-0.013	-0.216
6/10/2011 15:15	30157	0	15.77	16.85	0.17	0.156	0.208	NAN	NAN	NAN	NAN	0.004	0.057
6/10/2011 15:30	30158	0	15.75	16.71	0.17	0.156	0.208	NAN	NAN	NAN	NAN	0.012	0.199
6/10/2011 15:45	30159	0	15.72	16.56	0.17	0.156	0.208	NAN	NAN	NAN	NAN	0.016	0.258
6/10/2011 16:00	30160	0	15.64	16.42	0.17	0.156	0.208	NAN	NAN	NAN	NAN	0.018	0.29
6/10/2011 16:15	30161	0	15.4	16.29	0.17	0.156	0.208	NAN	NAN	NAN	NAN	0.018	0.294
6/10/2011 16:30	30162	0	15.42	16.14	0.17	0.156	0.208	NAN	NAN	NAN	NAN	0.024	0.394
6/10/2011 16:45	30163	0.2	15.14	15.95	0.17	0.156	0.208	NAN	NAN	NAN	NAN	0.024	0.388
6/10/2011 17:00	30164	0	14.78	15.7	0.17	0.156	0.208	NAN	NAN	NAN	NAN	0.025	0.403
6/10/2011 17:15	30165	0	14.45	15.44	0.17	0.156	0.208	NAN	NAN	NAN	NAN	0.033	0.53
6/10/2011 17:30	30166	0	14.3	15.18	0.17	0.156	0.208	NAN	NAN	NAN	NAN	0.036	0.58
6/10/2011 17:45	30167	0	14.22	14.96	0.17	0.156	0.208	NAN	NAN	NAN	NAN	0.035	0.564
6/10/2011 18:00	30168	0.2	14.01	14.76	0.17	0.156	0.208	NAN	NAN	NAN	NAN	0.034	0.544
6/10/2011 18:15	30169	0.6	13.72	14.56	0.17	0.156	0.208	NAN	NAN	NAN	NAN	0.033	0.544
6/10/2011 18:30	30170	0	13.48	14.35	0.171	0.156	0.208	NAN	NAN	NAN	NAN	0.035	0.57
6/10/2011 18:45	30171	0	13.34	14.15	0.171	0.156	0.208	NAN	NAN	NAN	NAN	0.037	0.595
6/10/2011 19:00	30172	0.4	13.19	13.98	0.171	0.156	0.208	NAN	NAN	NAN	NAN	0.036	0.58
6/10/2011 19:15	30173	0.2	13.15	13.82	0.171	0.156	0.208	NAN	NAN	NAN	NAN	0.036	0.59
6/10/2011 19:30	30174	0.2	13.21	13.7	0.171	0.156	0.208	NAN	NAN	NAN	NAN	0.035	0.568
6/10/2011 19:45	30175	0	13.25	13.61	0.172	0.156	0.208	NAN	NAN	NAN	NAN	0.034	0.556
6/10/2011 20:00	30176	0.2	13.31	13.56	0.172	0.156	0.208	NAN	NAN	NAN	NAN	0.033	0.542
6/10/2011 20:15	30177	0	13.32	13.54	0.172	0.156	0.208	NAN	NAN	NAN	NAN	0.028	0.453
